職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
設備工程師(龍科/龍潭廠)R66,友達光電股份有限公司,桃園市龍潭區,待遇面議,//www.104.com.tw/job/6ucpr?jobsource=jolist_c_relevance,"為提升產線運轉效能，設備工程師需進行：：
1.設備維護，以確保妥善率
2.設備機差改善，以提升運轉效率 
3.設備優化專案
4.協助智慧製造相關專案

※是否輪大小夜/假日依部門而定，並非所有部門均需輪班
※學士具半導體、面板相關工作經驗佳",大學、碩士,工程學科類、電機電子維護相關、光電工程相關,"['Excel', 'PowerPoint', 'Tableau']","1.自動化設備熟諳PLC程式撰寫經驗佳
2.智慧專案需要Python / Tableau,資料科學分析流程,有機器學習或深度學習相關專案者佳"
中國醫藥大學 營養學系 唐烽堯教授研究團隊 誠徵碩士級專任研究助理,中國醫藥大學,台中市北屯區,"月薪38,600元以上",//www.104.com.tw/job/7nurs?jobsource=jolist_c_relevance,"一、公司地址: 臺中市北屯區經貿路一段100號中國醫藥大學

二、徵才條件:碩士級研究助理，營養、生命科學、生物醫學相關碩士班畢業。

三、工作性質: 執行研究計畫及實驗室管理等相關交辦事項，具細胞實驗及一般基礎生物醫學研究經驗者, 具動物實驗經驗者尤佳。

四、工作地點:: 中國醫藥大學水湳校區

五 薪資福利待遇: 比照科技部薪資標準及特休假

六、應徵方式:
請先寄履歷表，符合資格者將再通知面談，不符合資格者，恕不再另外通知。

注意事項：
應徵者請檢附下列資料：
1.履歷表、學經歷、學術研討會發表、論文期刊發表或有利相關文件（請註明 e-mail 帳號及手機聯絡號碼）
2.推薦人名單職稱及聯絡方式email or 電話號碼

七、聯絡方式：
應徵資料請寄至臺中市北屯區經貿路一段100號中國醫藥大學營養學系，註明「應徵專任研究助理」或將應徵資料電子檔寄至電子信箱(vincenttang@mail.cmu.edu.tw) 主旨請註明”姓名+應徵專任研究助理”

應徵日期: 即日起至111年8月31日止
",碩士,不拘,[],"1.自動化設備熟諳PLC程式撰寫經驗佳
2.智慧專案需要Python / Tableau,資料科學分析流程,有機器學習或深度學習相關專案者佳"
AI工程師 機器學習工程師(派駐海外),GIS-KY(6456)業成集團_英特盛科技股份有限公司,苗栗縣竹南鎮,待遇面議,//www.104.com.tw/job/6lz9q?jobsource=jolist_c_relevance,"**此職缺需長期派駐海外地區**

1. 開發深度學習圖像辨識工業應用解決方案 (自動光學檢查 AOI 相關)
2. 圖像分類及物件檢測算法模型的開發/訓練/評估/佈署
3.機器學習應用
",大學、碩士,資訊工程相關、數理統計相關,[]," 1. 熟悉深度學習 機器學習 
2. 熟悉 Python, OpenCV, Keras, Tensorflow 或其他深度學習軟體平台
3. 具資料科學 / 機器學習的競賽 (Kaggle) 及開源軟體 (Github) 經驗者優先考慮 "
化纖總部/資訊中心工程師(新埔),遠東新世紀股份有限公司,新竹縣新埔鎮,"月薪37,000~42,000元",//www.104.com.tw/job/7b9wk?jobsource=jolist_c_relevance,"*如有相關工作經驗，主管視其經驗調整，薪資另計*
每年依各人考績調薪

建構超融合系統與伺服器管理。
伺服器系統(AD/WINDOWS/Linux)與虛擬化平台管理(Hyper-V及VMWARE)與整合維護。

具備MCSE證照/WINDOWS SERVER主機管理及規劃/LINUX主機管理/備份備援管理等相關工作經驗。熟悉HCI及VM架構及管理尤佳。",大學、碩士,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,['Linux'],"資訊/資管/資工/工管/工工/應用數學/資料科學等相關科系畢業。
視專案需求: 新埔廠&觀音廠區輪調，為期2年。
視專案需求: 可外派支援海外專案執行。"
化纖總部/數位平台工程師(新埔),遠東新世紀股份有限公司,新竹縣新埔鎮,"月薪37,000~42,000元",//www.104.com.tw/job/7b9yl?jobsource=jolist_c_relevance,"*如有相關工作經驗，主管視其經驗調整，薪資另計*
每年依個人考績調薪。

數位軟體平台管理。
參與系統基礎建設，數位平台開發及測試，生產環境的建置。
開發與維運伺服器基礎設施，建置可擴展性的架構來運行服務，使用數位平台服務搭建所需系統，及持續的調整與優化.變更.發佈。",大學、碩士,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,[],"資訊/資管/資工/工管/工工/應用數學/資料科學等相關科系畢業。
視專案需求: 新埔廠&觀音廠區輪調，為期2年。
視專案需求: 可外派支援海外專案執行。"
軟體開發工程師/軟體架構工程師 0608B,Phison Electronics Corp_群聯電子股份有限公司,苗栗縣竹南鎮,待遇面議,//www.104.com.tw/job/69vwf?jobsource=jolist_c_relevance,"1. 設計與開發PCIe/NVMe驗證系統架構與底層核心library
2. 設計與開發PCIe/NVMe應用程式
3. 系統驅動及平台軟硬體行為分析研究
4. 跨部門技術支援及技術轉移指導
5. 利用DS, ML, DL改善自動化流程、軟體品質、優化產品性能
6. 參與大型歐美客戶專案需求會議與技術研討
7. 派駐美國研發辦公室機會",大學以上,工程學科類、數學及電算機科學學科類、自然科學學科類,"['Linux', 'Shell', 'C', 'C#', 'C++', 'Python', 'Visual C#', 'Visual C++']","1.具備C級(筆試項目) 以下任一程式語言開發經驗
C++, C# Winform WPF, Python, Shell script
2.熟悉OOP程式設計概念者佳
3.熟悉NVME/PCIe Protocol者佳
4.具備資料科學與相關應用工具知識背景佳"
預算管理工程師(新竹)R08,友達光電股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/7k6gl?jobsource=jolist_c_relevance,"【工作目標】

執行AUO內部專案預算管理、經營管理分析；Tableau視覺化報表的製作與開發。",大學、碩士,工業管理相關、工程學科類,[],"1. 具有預算管理、經營管理、相關專案之資料科學分析/工具使用..等 工作經驗(尤佳) 
2. 熟悉視覺化圖表工具 (如: Tableau) 開發 
3. 具有資料庫使用或分析經驗、大數據分析能力(尤佳)"
生化所(陳光超老師)-博士後研究員及研究助理,中央研究院_生物化學研究所,台北市南港區,"月薪35,756~65,000元",//www.104.com.tw/job/7nuub?jobsource=jolist_c_relevance,"以分子遺傳研究細胞自噬 (Autophagy) 在維持組織恆定及其相關發炎疾病中的調控機制。

應徵資格： 生命科學相關系所,具細胞生物、生化及分生操作經驗。對研究工作有高度熱忱與興趣者。

學士級研究助理 35756 起
碩士級研究助理 41885 起
博士後研究學者 60274 起
可依經歷調薪或彈性敘薪。享勞健保及年終獎金。

意者請寄描述動機與自己背景的信件(cover letter), 個人履歷及二位推薦人聯絡資料至 e-mail: gcchen@gate.sinica.edu.tw",大學以上,生物學相關、化學相關、物理學相關,[],"1. 具有預算管理、經營管理、相關專案之資料科學分析/工具使用..等 工作經驗(尤佳) 
2. 熟悉視覺化圖表工具 (如: Tableau) 開發 
3. 具有資料庫使用或分析經驗、大數據分析能力(尤佳)"
Senior Data Scientist_汐止/高雄_22047,緯創資通股份有限公司,新北市汐止區,待遇面議,//www.104.com.tw/job/7n0n6?jobsource=jolist_c_relevance,"1. 與跨領域利益相關者(stakeholders)建立牢固的合作關係，合作梳理組織願景/管理目標/作業流程/價值定義，以洞察出業務痛點與需求
2. 提出所有用於提升品質/產量、強化生產/研發效率、降低營運成本、議題根因、預測與推薦等 端到端 AI 應用解決方案，並確保與公司目標一致
3. 建立與帶領數據團隊應用各種機器學習、深度學習、統計與作業研究等技術，執行解決方案並落地實現業務價值
4. 擔任企業內部人工智能與數據科學顧問，協助領域利益相關者發展AI策略",碩士以上,資訊工程相關、數理統計相關、其他數學及電算機科學相關,"['C', 'C++', 'Matlab', 'Python', 'Scala']","1. 一年以上資料科學或人工智能團隊管理實務經驗
2. 二年以上機器學習、深度學習或資料分析專案相關實務經驗
3. 熟悉以下至少一種資料分析語言：Python, R, Matlab, Scala, C/C++等
4. 熟悉至少一種機器學習或資料分析工具或套件：Scikit-learn, PyTorch, Tensorflow, Keras,  OpenCV等
5. 善於溝通協調與團隊合作精神並能獨立解決問題
6. 具備以下任一經歷尤佳：專案管理經驗、製造業實務經驗、軟體開發與整合經驗"
國網中心/資料科技組/科技部「大氣科學學門共用計算服務平台」專案系統工程師/1人(110_12),財團法人國家實驗研究院,新竹市,"月薪33,000~59,000元",//www.104.com.tw/job/7duwv?jobsource=jolist_c_relevance,"1.大氣或環境災防領域相關軟體套件與相關資料之安裝、彙整與升級維護。
2.客服諮詢、行政庶務等工作。",大學以上,環境工程相關,[]," 工作技能／專長：
1.熟Linux、對程式有興趣
2.熟Fortran與Python優先考慮

其他補充說明：
1.此職缺為計畫專案人力，依計畫執行期間簽訂勞動契約。
2.薪資範圍：依學經歷、工作內容、專業技能等因素核給，月薪33,000至59,000元。 "
化纖總部/網路設施工程師(新埔),遠東新世紀股份有限公司,新竹縣新埔鎮,"月薪37,000~42,000元",//www.104.com.tw/job/7dn98?jobsource=jolist_c_relevance,"*如有相關工作經驗，主管視其經驗調整，薪資另計*
每年依各人考績調薪

邊緣運算設施監造與維護。
熟悉網路配線工程，具網路管理及規劃，邊緣運算網路建置相關工作經驗尤佳。",大學、碩士,資訊工程相關、資訊管理相關、其他數學及電算機科學相關,[],"具備網路設備相關認證證照尤佳。
資訊/資管/資工/工管/工工/應用數學/資料科學等相關科系畢業。
視專案需求: 新埔廠&觀音廠區輪調，為期2年。
視專案需求: 可外派支援海外專案執行。"
後端 PHP 工程師 PHP Engineer (CMS) [RD],酷遊天股份有限公司,台北市內湖區,"年薪750,000~950,000元",//www.104.com.tw/job/7nscv?jobsource=jolist_b_relevance,"[ 產業契機 ]
危機就是轉機，KKday 在旅遊業受到covid-19 疫情的衝擊期間募得 C 輪 7500 萬美金逆勢成長，其最大的原因來自於我們對信仰的堅持、機會的渴望及充滿創造熱情的文化，我們堅信且證實了疫情影響的不是人們對旅遊的渴望，而是在改變後的環境中，全世界旅遊的面貌需要變得更多樣化且更靈活。

[ 成長的市場與舞台 ]
在這樣的機會下，KKday 團隊接下來最大的目標就是快速深入全世界，其中 B2C 團隊更是需要衝在第一線面對來自世界的市場、用戶及更長的團隊戰線，並需要更迅速且科學化的團隊應變能力及合作模式．面對這樣的規模，沒有人能夠孤軍奮戰，但所有人都將擁有更大的舞台。

[ 開放 x 影響力 x Hacker ]
而整個 B2C 研發團隊在各職能間崇尚開放、成長、目標導向的文化，且我們堅信產品的上限源自於技術力能夠賦予整個團隊的想像，我們將持續抱持開放的視野，透過整合各項技術力來了解並服務每一個用戶。我們的企圖心很大，志在世界，因此我們的團隊需要持續的、大幅度的成長，我們需要每一個有創造力、渴望影響力、滿懷專業技能且富有Hacker精神的你加入一起為全世界的旅人打造最好的旅遊體驗。

[ Job Description ]
隨著市場的擴大，我們必須用更有效率的方式提供全球市場內容管理辦法來應變市場關鍵字的瞬息萬變，傳統的套版軟體＋人工運營將不再是可行的選項，隨著專業的 SEO 團隊與 AI 團隊到位後，我們需要堅強的內容工程團隊來跟我們一起啟動接下來一系列的企劃與挑戰！

[ Must Have ]
1. 兩年以上後端開發經驗．
2. 精通 PHP 語言．
3. 熟悉 MySQL 資料庫．
4. 熟悉 RESTful 概念並具備 API 開發經驗．
5. 熟悉 Git 版控",大學以上,不拘,['PHP'],"[ Nice to have ]
1. 有 WordPress 開發經驗．
2. 具備 API 效能優化經驗．
3. 有高併發系統優化經驗．
4. 有 SEO 優化經驗．"
客群數據工程師,凱基證券股份有限公司,台北市中正區,待遇面議,//www.104.com.tw/job/7f19a?jobsource=jolist_b_relevance,"1. 數據介接、清洗、處理與數據模型的程式開發 
2. 熟悉SQL、R、Python等工具程式處理機器學習或是資料探勘
3. 經營名單及行銷活動成效追蹤
4. 客戶行為分析、客群描繪、分群貼標與應用評估
5. 運用內外部數據資料進行趨勢判讀及決策建議  ",大學以上,不拘,[]," 1.對資料分析工具如SQL, R, Python, SAS等有實務經驗佳。
2.對分析工作有高度熱忱，具耐心與注重細節，能透過資料尋找問題，發掘商機。
3.思考邏輯清晰、分析能力強，具簡報提案技巧且擅長視覺化圖表之分析工具使用。
4.熟悉金融業客戶分群、消費者行為、資料科學、大數據趨勢、Fintech應用...等領域
5.其他：
(1) 工作效率高，能自我激勵。
(2) 具獨立作業及細節執行力，具表達及溝通能力。
(3) 能了解並以分析結果輔助業務策略發展，重視團隊精神。
具信託、保險相關、專案管理相關證照佳 "
Product Marketing Manager,新加坡商科科實驗股份有限公司台灣分公司,台北市南港區,待遇面議,//www.104.com.tw/job/7btb8?jobsource=jolist_b_relevance,"Please submit your application via KKLab Career Website (https://kklab.freshteam.com/jobs), as we will prioritize applicants resume on Career Website.

KKLab is looking for a Product Marketing Manager (PMM) to establish strategic marketing plans and drive product adoption for our AI-enabled SaaS.

As our go-to expert in marketing, you will lead the entire marketing cycle for our products, whether it is our primary business offering, KKRaaS, a recommender with music DNA optimized to diversify personalized experience with novelty and serendipity for media and e-commerce, or a consumer product, such as Lyricist.ai, a productivity tool built by creators for creators, empowering lyricists of all levels to initiate writing and overcome writer’s block.

As a member of the Venture Development team, you will collaborate closely with your cross-functional colleagues, such as product managers, sales representatives, data scientists, and researchers, to shape our product sets and narratives.
The ideal candidate will have the capability to navigate the organization and influence various stakeholders.


Responsibilities
- Develop product positioning, messaging, and value propositions.
- Evaluate product performance, synthesize customer feedback, and advocate for improvements.
- Maintain regular communication with internal stakeholders and teams to iterate on opportunities and objectives.
- Build deep product and customer knowledge using quantitative and qualitative insight to inform product roadmaps and GTM strategies.
- Engage with industry experts around the world and guide projects from pitch/development through to completion utilizing a creative approach.
Test the new marketing capabilities with product teams, focusing on measuring results.
- Coordinate and implement marketing activities with internal creative resources and external agencies (including content marketing, digital marketing, corporate marketing, and event marketing).",大學以上,不拘,[],"Qualifications
Minimum Qualifications:
- 5+ years of relevant experience in online marketing, advertising, or public relations.
- Ability to speak and write in English and Mandarin fluently.
Preferred Qualifications:
- Ability to build and lead a marketing team.
Strong analytical skills, especially in the design and analysis of experiments.
- Working effectively in a hybrid environment (remote/on-site)."
科技金融_模型應用分析師(具風險模型建模實務經驗者尤佳),中國信託商業銀行股份有限公司,台北市南港區,待遇面議,//www.104.com.tw/job/7gwop?jobsource=jolist_b_relevance,"1. 協助模型專案需求訪談與前導分析
2. 進行推薦模型數據研究，以協助資料科學家建立模型架構
3. 追蹤推薦引擎效度，並提出推薦引擎優化建議",碩士以上,不拘,[],"1.精通SQL或SAS，且有金融業數據分析經驗至少2年
2.具備金融商品基礎領域知識
3.具備基礎模型建模流程概念
4.熟悉Python尤佳
5.有風險模型、行銷模型之建模實務經驗者尤佳"
數據科學家Data Scientist (Data Science & AI Team),鴻海精密工業股份有限公司,新北市土城區,待遇面議,//www.104.com.tw/job/7danj?jobsource=jolist_b_relevance,"<About the job>：
The Data Science & AI team of headquarter IT is developing the frontier and practical analytic technologies that enhance the data value. As the data scientist, you'll join the AI/Big Data Analytics program/projects related to management topics, including Commercial/Industrial Engineering/Supply Chain/Financial Performance/Operation...etc., to build the model or algorithm to empower data-driven & analytics-driven for driving business value from data insights in this world-class company (Fortune Global 500, 22nd).


<Job Description>： 
．Design, implement and refine advanced Statistical Modeling/Machine Learning/Deep Learning/Numerical Simulation/Optimization Algorithm Models(at least one of the fields)
．Ensure alignment of modeling initiatives with the requirement goal defined by key stakeholders and company objectives and identify new hypotheses for model improvements. 
．Executing big data analysis and predictive analytics projects include feature engineering, model building, algorithm development, etc. 
．Works closely with a team of data system analysts, business data analysts, data engineers, data platform architects, etc. 
．Collaborate effectively with team members, whether leading tasks or supporting initiatives led by others.
．Self-motivated, Result-oriented, and interested in applying quantitative methods to solving business and engineering problems.

<Skills>
．Experience with any one of Machine Learning, Statistical Modeling, Deep Learning(Nature Language/Image), Econometric Modeling, Optimization Algorithm(OR), Numerical Simulation..., etc., model/algorithm building of the practical application in the industry.
．Familiarity with programming languages like Python or R, or Java. (Good programming skills in Python is a plus). 
．Advanced ability to perform Exploratory Data Analysis and working knowledge of statistics. 
．Ability to visualize data in the most effective way possible for a given task, especially visualize models and results and debug and troubleshoot code and models.
．Big on finding the many insights based on the data and being passionate and patient about working with complex data.",碩士以上,不拘,"['Java', 'Python']"," <Preferred Qualifications>:
．Ph.D. degree/Ph.D. Candidate would be preferred.
．(Plus)Knowledge of Big Data with Machine Learning/Statistical modeling related technologies such as Spark MLlib or pySpark or SparkR/SparklyR.
．(Plus)Knowledge of Deep Learning Framework such as TensorFlow/Caffe/Pytorch/Keras. 
．(Plus)Experience in graph neural network or related fields

．2 years+ of industry experience in data science focusing on one of the areas :
(1)	Statistical modeling, Machine learning
(2)	Graph Analytics and Graph Algorithm(Graph Theory), especially Graph Neural Network(GNN), Graph Convolutional Network(GCN
(3)	Deep Learning(NLP/Text Mining, Image)
(4)	Optimization Algorithm
(5)	Numerical Simulation, Econometric Modeling
(6)	Other Quantitative Forecasting Methods


<Minimum Qualifications>： 
．2+ years of professional experience with a degree of Ph.D. /Ph.D. Candidate or 4+ years of relevant working experience with a degree of Master
．Major in Computer Science/Information Engineering/Information Management/Statistic/Applied Mathematics or related quantitative discipline (such as in a field where there is intensive training in quantitative methods, e.g.,  Statistics, Machine Learning, Electrical, and Computer Engineering, Economics, Physics, Industrial Engineering, Operation Research). "
解決方案架構師,凸版蓋特資訊股份有限公司,台北市中正區,待遇面議,//www.104.com.tw/job/7gaxr?jobsource=jolist_b_relevance,"Toppan iDGate would like to invite experienced and enthusiastic candidate as our solution architect. The candidate will be working across different functional teams including sales, technical and product teams to provide technical solution design to solve our customers’ problem worldwide. The candidate should be able to apply or invent Toppan iDGate’s products and technologies and deliver our customer a solution with scalability, agility and adaptability.
凸版蓋特希望招聘經驗豐富且積極進取的解決方案架構師，你將與客戶、業務經理、以及工程及產品團隊設計具有可擴展性、靈活性及適應性的架構，以解決客戶的業務問題並促進我們現有或全新產品的應用。

1.瞭解客戶端系統架構，分析需求與技術評估，並提供對應的雲端解決方案
    Understand and analyze our customers’system requirements, and help our 
    customers to design and create cloud computing architectures and solutions.
2.協助業務團隊解決銷售過程中出現的技術問題，及為客戶提供融入凸版蓋特產品及技術 
    的解決方案。
    Help sales team to ensure customer success and solving technical problems by 
    applying Toppan iDGate’s products and technologies;  
3.促進及協助凸版蓋特合作伙伴在公司產品及技術上的實踐
    Engage, enable and support partners in their technical implementation efforts of 
    Toppan iDGate's products and technologies
4.建立與規劃專案之相關技術的使用、開發規範、測試方式、發佈計劃、維護方式等。
    Design and build repeatable architectures and related development, testing, 
    deployment and maintenance process.
5.定期汲取、更新、及傳授業內最新相關技術發展方向，以提供相應的技術顧問諮詢服 
   務，並持續為凸版蓋特取得行業認可及地位。
   Capture and share best practice and industry knowledge across different Toppan 
   teams, and gain industry recognition and credibility for Toppan iDGate.

Job Qualification
具備條件 :
1.學歷要求 : 理工科系 專科、大學、碩士 以上
2.科系要求 : 資訊工程相關，其他數學及電算機科學，資訊管理相關
   Have a technical degree in Computer Science, Software Engineering, Mathematics, 
   Information Management or related field. Advanced Degree is a plus
3.語文條件 : 中及英文 (聽:中、說:中、讀:中、寫:中)
   Language: Chinese & English (fluent or working)
4.工作經驗 : ５年以上 Java 程式設計與開發經驗
   5 years industry experience in Java programming and development
5.工作經驗 :５年以上整體系統設計和架構規劃經驗
   5 years industry experience in design, implementation and consulting in enterprise 
   applications or system infrastructures
6.豐富的私有雲和公有雲應用軟件產品設計開發經驗，具金融科技產品解決方案更佳
    Hands-on experience building software solutions in private and public cloud 
    infrastructure. Experience in fintech products and solutions is preferrable
7.熟悉各種作業平台、框架、資料庫（SQL 和 No-SQL）的應用程序設計
    Have a working knowledge in application design on multiple operations systems, 
    application frameworks, databases (SQL and non-SQLs)
8.熟悉資料庫如MSSQL, MySQL ,PL/SQL ,Oracle 等。
    Have a working knowledge in databases including MSSQL, MySQL, PL/SQL and 
    Oracle
9.擁有Microservices, Container微服務與容器化相關概念，熟悉及擁有實務經驗於各種開 
   發及部署方法、工具及平台如敏捷式開發(Agile)、Docker、Kubernetes及 DevSecOps
   Knowledgeable in microservices framework including microservices and
   containers; working knowledge of modern software practices and technologies 
   including agile methodologies, Docker, Kubernetes, DevSecOps;
",專科、大學、碩士,資訊工程相關、其他數學及電算機科學相關、資訊管理相關,"['FreeBSD', 'Linux', 'UNIX', 'Windows Server 2008', 'Android', 'iOS', 'Windows Server 2012', 'C++', 'Java', 'Database Management', 'MS SQL', 'MySQL', 'Oracle', 'PL/SQL', 'Tomcat', 'Vmware', 'WebLogic', 'WebSphere', 'AWS', 'VM']",工作認真負責，願意持續學習成長
AI工程師 機器學習工程師(派駐海外),GIS-KY(6456)業成集團_英特盛科技股份有限公司,苗栗縣竹南鎮,待遇面議,//www.104.com.tw/job/6lz9q?jobsource=jolist_b_relevance,"**此職缺需長期派駐海外地區**

1. 開發深度學習圖像辨識工業應用解決方案 (自動光學檢查 AOI 相關)
2. 圖像分類及物件檢測算法模型的開發/訓練/評估/佈署
3.機器學習應用
",大學、碩士,資訊工程相關、數理統計相關,[]," 1. 熟悉深度學習 機器學習 
2. 熟悉 Python, OpenCV, Keras, Tensorflow 或其他深度學習軟體平台
3. 具資料科學 / 機器學習的競賽 (Kaggle) 及開源軟體 (Github) 經驗者優先考慮 "
國中理化教師,師盟共同學習教室_彰化縣私立師盟文理短期補習班,彰化縣彰化市,"時薪600~1,200元",//www.104.com.tw/job/6h8uw?jobsource=jolist_b_relevance,"1. 負責物理、化學、生物、地球科學教學活動之規劃與執行。 
2. 訂定教學目標、課程範圍、授課內容。 
3. 準備課程教材、課程資料以及課後作業等。 
4. 依據教學目標授課，並評估學生學習狀況以調整授課進度。 
5. 批改作業並檢定學生學習成效，透過評量結果發現學員問題並給予協助。 
6. 協助補習班舉辦數理課程相關活動。",大學以上,數學及電算機科學學科類、自然科學學科類,[],"薪資依課堂時數調整
歡迎具備教師資格、師培生及對教育有興趣，有志加入補教補事業者加入我們的夥伴行列。"
師培與政策專案經理,財團法人均一平台教育基金會,台北市中正區,"月薪45,000元以上",//www.104.com.tw/job/7i1mp?jobsource=jolist_b_relevance,"【申請方式】
- 請透過下方連結進行申請，收到履歷後，我們會即刻展開審閱
- https://junyiacademy.teamdoor.io/s/69W0xWdU

【工作內容】
- 縣市合作對外窗口：執行規劃均一與教學現場、公部門教育單位的合作案，在過程中了解並回應教育現場需求、未來教育趨勢
- 規劃教師培訓項目：優化現有均一科技融入教學的教師增能課程架構，並策劃成協助教師數位增能的線上/實體培訓課程
- 重要對外關係維護：講師社群經營、師培社群互動
- 內部跨組協作：與產品、軟體、數據、行銷、對外關係等團隊合作
- 其他主管交辦事項或專案執行

【人格特質】
- 對教育充滿熱忱，具關懷的使命
- 擅長建立與維繫對外關係，細心且具備高度人際敏銳度
- 重視目標與成果，能持續檢視並優化作法",大學以上,數學及電算機科學學科類、自然科學學科類,[],"【必備條件】
- 具備一年以上現場教學經驗，熟悉教學現場
- 具備創新課程規劃與流程設計能力，能根據目標和需求提出發展策略和優化方案
- 具備良好溝通與組織能力，能與多元利益關係人溝通協調，促進合作以創造多贏局面
- 具備專案統籌與管理能力，能梳理複雜的協作關係，確保目標達成並創造綜效
- 具備數據分析能力，能分析並解讀質化與量化數據，進而提出調整建議


【加分條件】
- 有科技融入教學經驗者佳
- 預先熟悉均一教育平台產品功能佳
- 曾參與政府協作、非營利組織、新創組織經驗者佳
- 熟悉教育行政運作體系者佳
- 備團隊管理經驗者佳"
AI數據分析工程師-新竹(885),盟立自動化股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/7ca65?jobsource=jolist_b_relevance,"本公司為智能自動化的系統整合公司，主要產品，軟體部分有MES、MCS、EAP、WES、WCS…，硬體部分產品Stocker、AGV、OHT、SHUTTLE CART…。我們的目標，為要創造智能自動化的新紀元，實現智能製造的無限可能，歡迎有夢想熱情的您，一同加入打造智能應用新世界。

工作內容:
1.開發分析系統、設計API、數據分析引擎並導入軟/硬體系統
2.針對設備、生產及製程等軟/硬體大數據資料，進行採集及分析，並建構各類工程資料數據系統，建立數據分析指標
3.研發方向: 資料/文字探勘、資料檢索、語意分析、影像辨識
4. 主管交辦事項

誠徵對資料科學、大數據分析、人工智慧有興趣的高手加入。",碩士以上,工程學科類、數學及電算機科學學科類,"['C', 'C++', 'Java', 'Python', 'R']","需求條件: 
1.重視團隊合作，需能與團隊人員及客戶溝通
2.具資料探勘/機器學習/深度學習/電腦視覺應用相關工作與研究經驗1~5年 (含在學)佳
3.具物流設備領域實際應用經驗或論文發表佳
4.兩年以上程式撰寫經驗, Python, R, Java, C/C++ etc.
5.具備專案管理能力、邏輯思考能力並能自我要求持續改善
6.熟悉半導體物流設備及SPC者優先。"
資深數據工程師(新竹),聯發科技股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/7k4pg?jobsource=jolist_b_relevance,"1. 建立自動化Data Pipeline協助企業資料完成數位化過程，如利用：ETL過程、資料庫建模、資料分析等手法協助。
2. 建構穩健的Data Pipeline，包括數據測試、數據監控、品質管理等方式。
3. 協助PM、領域專家或AI/ML專家完成數據的蒐集、整理以及分析應用。
4. 設計/評估可能的數據解決方案使內部用戶的使用場景能完成自動化數據流程。
5. 帶領數據小組建立新專案的Data Pipeline。",碩士以上,工程學科類、數學及電算機科學學科類,"['Python', 'Tableau']","1. 碩士或以上，電腦/資訊科學相關專業領域專長。
2. 曾於數據處理、數據架構、數據科學等相關職位任職 4 年或以上。
3. 精通SQL，以及Python/Go/Java至少一種開發語言。
4. 熟練使用ETL工具，包括但不限於Airflow/Nifi/etc.
5. 熟練使用視覺化工具，包括但不限於Splunk/Tableau/Plotly Dash/etc.
6. 熟練使用RDB資料庫，包括但不限於Postgres/Oracle/MariaDB/etc,
7. 熟練使用雲平台，包括但不限於GCP/AWS/etc.
8. 曾設計數據管理方法相關經驗，如Data Catalog、Data Lineage、Life cycle管理等經驗。
9. 具備問題分析能力、問題組織能力、問題解決能力。
10. 良好的溝通能力、人際關係處理以及簡報技巧。
11. 熟練使用Container編排平台經驗者佳，包括但不限於Kubernetes"
群健所林煜軒副研究員級主治醫師研究室誠徵博士後研究學者一名,財團法人國家衛生研究院,台北市中正區,"月薪58,350元以上",//www.104.com.tw/job/6xil3?jobsource=jolist_b_relevance,"智慧型手機程式開發、穿戴式健康裝置的資料分析，研究成果技術轉移與產學合作

研究內容主要為App與穿戴式裝置的臨床應用，涵蓋睡眠醫學、成癮科學、網路心理學等跨領域範圍。
1.心理學、精神醫學、資料科學、醫學資訊、醫學工程或相關領域之博士學位。
2.熟悉MATLAB或R或Python等基本資料分析軟體
3.熟悉SPSS或SAS、STATA等統計軟體
4.具跨領域研究經驗者尤佳

",博士,醫藥工程相關、資訊管理相關、資訊工程相關,"['Matlab', 'Python', 'R', 'SAS', 'SPSS']","※ 歡迎先至研究室網頁https://www.yuhsuanlinlab.app/瞭解研究領域與學術成果。
"
