職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
.NET 後端工程師,英屬維京群島商金波信息技術諮詢有限公司台灣分公司,台北市大安區,待遇面議,//www.104.com.tw/job/7enfm?jobsource=jolist_b_relevance,"- 與前端工程師協作開發API。
- 規劃資料庫結構設計。
- 研究並引入新技術或工具，持續改良及優化工作效率。
- 舊有程式碼重構及效能優化。
",大學、碩士,汽車汽修相關、其他工程相關、機械工程相關,"['ASP.NET', 'C#', 'Visual C#', 'WinForm']","基本條件 :
1.  具備C#軟體實務開發經驗2年(含)以上。
2.  熟悉ASP.NET Core MVC & Web Api。
3.  熟悉基本DI的使用方式  
4.  具備ORM使用經驗 (Dapper、Entity Framework等)
5.  熟悉基本的SQL語法。
6.  具備Git版控使用經驗。
7.  溝通能力佳，能接受他人意見者。

加分：
1.  熟悉Linux環境。
2.  具備大數據資料庫規劃經驗。
3.  具備使用Queue的開發經驗。
4.  具備效能優化經驗。
5.  具備框架底層開發經驗。
"
人工智慧資料科學家/人工智慧應用工程師_台達研究院(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區,待遇面議,//www.104.com.tw/job/6h22n?jobsource=jolist_b_relevance,"「台達研究院」成立於2013年，除致力於大數據分析及物聯網應用與解決方案的開發與整合，加速企業轉型成功，也積極與產官學研生態體系協作，以開放創新模式，創造多贏生態圈。

本職缺主要工作內容: 
1. 以機器學習、深度學習、統計與作業研究等技術，分析內外部客戶資料，提供合適的解決方案 
2. 研究與開發人工智慧之演算法、應用和服務 
3. 設計、協助及管理資料分析及最佳化專案、培訓等業務推動 
4. 參與智慧製造、智慧醫療、智慧生活、智慧企業等產業轉型專案，並協助設計分析流程(含資料採集、邊緣運算分流、演算法選用等)。 
你/妳將會應用資料分析技術於以下六個類別的問題 
1. Video & Image Processing and Analytics 
□ 工業檢測
□ 缺陷分類
□ 安全監控
2. Bio-image Analytics, Bio-text Analytics
□ 醫療影像處理
□ 生醫文件探勘 
3. Time Series Analysis
□ 預測性維護 (predictive maintenance)
4. Operations Research
□ 智能調機、路徑規劃、參數最佳化
□ 產能提升、工廠配置、物流優化
□ 產品設計優化
",碩士以上,數學及電算機科學學科類、工程學科類,[],"1. 電機/資工/資管/機械/數學/統計/工工，具機器學習、深度學習或資料分析背景等相關系所 
2. 熟悉以下至少一種資料分析語言：Python, Java, R, Matlab, Scala, C/C++ 
3. 熟悉至少一種機器學習或資料分析工具或套件：Scikit-learn, PyTorch, Tensorflow, Keras, OpenCV等 
4. 具備程式開發熱忱與積極性，善於溝通協調與團隊合作精神並能獨立解決問題 
5. 具以下任一經歷尤佳：製造業實務經驗、專案管理經驗、軟體開發經驗、資料採集(傳感器/控制器)經驗 
6. 投遞履歷須檢附大學及研究所成績單

2022新鮮人招募職務"
研發助理工程師,億光電子工業股份有限公司,新北市樹林區,"月薪30,000元以上",//www.104.com.tw/job/pmh1?jobsource=jolist_b_relevance,"1.LED樣品製作、產品測試
2.協助工程師彙整文件、整理相關資料，並管理相關文件與檔案
3.測試報告撰寫",大學,機械工程相關、電機電子工程相關、光電工程相關,"['Excel', 'Outlook', 'PowerPoint', 'Project', 'Word', 'AutoCAD']", 具LED封裝基礎原理知識 
可靠度工程助理工程師,勝麗國際股份有限公司,新竹縣竹北市,"月薪32,000~36,000元",//www.104.com.tw/job/7ni4h?jobsource=jolist_b_relevance,"1. 負責 AOW MPE lots RA/FA activities
2. 協助工程師進行FA相關活動(X-ray, De-cap, X-section….)
3. 協助工程師進行FA相關活動(SAT, VI, I-V curve tracer…)
4. Lab 5S整理
5. 協助FA/RA相關資料整理",大學以上,工業技藝及機械學科類,[],"1. 無經驗或FA/RA相關經驗1年或以上
2. 請勿一稿多投."
Senior Salesforce Administrator,美商浪橋科技股份有限公司_Splashtop Inc.,台北市松山區,待遇面議,//www.104.com.tw/job/7ggj5?jobsource=jolist_b_relevance,"▲ About Splashtop 
Splashtop is a SaaS company offering industry-leading remote access / support services, one-to-many video conferencing, and mobile mirroring apps. Our product range covers multiple platforms (Windows, macOS, iOS, Android) and is highly regarded in the IT and education community (see: www.splashtop.com and www.mirroring360.com or look for Splashtop in App Store / Google Play). 

▲ What will you do in this role?
1. Manage Salesforce.com CRM including support requests and escalated administrative needs of users by providing prompt and complete resolution to technical challenges and business support issues.
2. Hands on configuration of new and existing Salesforce.com features including user management, roles/profiles, Permission Sets, custom objects, new page layouts, custom fields, formula fields, validations, workflow rules, email templates, Process Builder, Flows, Lightning Pages, Custom Metadata Types, Custom Settings, Managed Packages.
3. Focus on user efficiencies, solving business/customer issues, invent creative solutions, and ensure data accuracy across the system.
4. Partner with global business stakeholders to proactively identify, drive, and build improvements, enhancements, and system customization that solve critical business needs.
5. Keep up to date with Salesforce releases, features and best practices. Make recommendations to management regarding implementation as appropriate
6. Hands on experience in performing complex data loads
7. Participate in change management process. Drive communication efforts across relevant stakeholders.
8. Evaluating complex business and technical requirements, communicating inherent security risks and solutions to technical and non-technical business owners.

▲ Requirements:
1. Bachelor's degree
2. 5+ years' experience implementing and configuring Salesforce.com
3. Solid understanding of and detailed experience with the Salesforce.com architecture
4. A demonstrated ability to understand and articulate complex requirements
5. Strong business analysis and functional experience, including requirements gathering, creating/deploying solutions to end users
6. Proven ability to build effective partnerships with business owners and technical partners
 ",專科、大學、碩士,不拘,[],"1. 無經驗或FA/RA相關經驗1年或以上
2. 請勿一稿多投."
Fia-北區開發部 Back-End 後端工程師,宇禾數位股份有限公司,新北市中和區,"月薪55,000~75,000元",//www.104.com.tw/job/7kzfo?jobsource=jolist_b_relevance,"開發與維護公司專案系統的後端與功能(Back-End)

熟悉後端程式語言與框架（至少精通一種）
PHP/JavaScript/Ruby/Java/Python/C#

資料庫處理能力(至少精通一種)
MYSQL/MSSQL/PostgreSQL/MariaDB

版本控管（Git,GitHub,Fork) with VSCODE

加分項 ： -已下為加分項-
 雲端部署（AWS,GCP,Azure)
 容器 （docker)
 OS (Linux)
 Web Appication (Nginx)
 Github 開源專案

關於我們：
我們是從事醫療資訊系統(HIS)的開發/銷售/服務",高中、專科、大學,不拘,"['Linux', 'Github', 'Git', 'ASP.NET', 'C#', 'Java', 'PHP', 'Python', 'Ruby', 'MS SQL', 'MySQL', 'PostgreSQL']","1. 無經驗或FA/RA相關經驗1年或以上
2. 請勿一稿多投."
【金融科技】機器學習工程師Machine Learning Engineer(新人),玉山銀行_玉山商業銀行股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/6dtcl?jobsource=jolist_b_relevance,"開發機器學習模型來優化公司內部流程及服務品質

104僅供職缺參考，若您對此職缺有興趣，請至本行「玉山菁英甄選網站」投遞履歷，如書審通過，後續將邀請您參加面談。謝謝！
【網址：https://esnhr.pse.is/394b2n 】 ",碩士,資訊管理相關、數學及電算機科學學科類、資訊工程相關,[],"1.熟悉Tensorflow、Pytorch、Scikit-Learn、 Python
2.熟悉數理分析統計
3.模型API開發與設計(RESTful API)
4.具NLP模型、語音模型、推薦系統模或影像辨識相關經驗者佳"
數據工程師(民生/內湖),鴻海精密工業股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/6pv85?jobsource=jolist_b_relevance,"1. 研發數據產品包含數據中台，數據治理系統
2. 協助fii 專業雲的元數據管理系統開發
3. 參與客戶專案的交付，包含在客戶端安裝及建置數據中台",大學以上,資訊工程相關、數理統計相關,[]," (1) 1-2年 java / python 軟體開發經驗，
(2) 具備 MySQL /Postgresql Database 開發及使用經驗。
(3) 熟大數據等相關技術-包含 Hadoop/ Spark/MPP等
(4) 曾接觸或研究主題包含以下者優先: 元數據管理，數據模型，數據質量管理，數據資產等 "
Linux主機及資安管理工程師,國立清華大學_服務創新與分析研究中心,新竹市,"月薪43,000~53,000元",//www.104.com.tw/job/6mc5x?jobsource=jolist_b_relevance,"【工作內容】
• 資料庫 MariaDB 叢集(Cluster)管理及效能調校。
• Linux伺服器主機(CentOS)架設、軟硬體安裝、維護、監控、管理、調校、資料備份、資安管控。
• 撰寫系統排程及監控腳本。
• 軟、硬體設備詢價及採購。
• 需與教育部及其他單位溝通介接資料、格式規劃及設定。
• 熟軟體開發流程。
• 維運文件編寫。
• 配合資安法並導入ISMS服務
•熟安全性檢測工具
•主管交辦事項。

【工作條件及需求技能】
• 具相關工作經驗者佳。
• 可獨立作業，具認真負責、溝通協調、正向思考特質。
• 熟 Docker、Docker swarm 佳。
• 熟 Shell、Python、PHP 開發佳。
•具資安相關證照ex ISO 27001為佳。

【待遇及評估期】
• 評估期以月薪 學士 $33,769 / 碩士 $38,620 元起聘，通過評估後，起薪43,000元~53,000元，以評估期績效敘薪
• 轉正式員工時， 若績效及表現良好並獲主管認可，可視表現調整聘用別及薪資。
• 評估期 2 -3個月，若有經驗可提前結束評估期。

【福利與保障】
• 依勞基法，享有勞健保及勞退。
• 免費使用圖書館、享有清華大學職員證相關優惠(需依人事室之規範)。
• 年終獎金1.5個月(依績效及在職月份計算比例)。
• 部門聚餐、年終尾牙聚餐摸彩，免表演。
• 彈性上下班。
• 優美的校園環境。",專科以上,資訊工程相關、資訊管理相關,"['Linux', 'PHP', 'MySQL', 'iptables', 'ssh']","• 面試時，有準備個人作品說明尤佳。
• 適合具主動、能協調資源、積極解決問題的人格特質及負責任的工作態度。
• 能有效管理工作品質、抗壓性強、能團隊合作、喜歡單純的校園工作環境者應徵。"
【資訊部】程式設計專員,艾訊股份有限公司,新北市汐止區,待遇面議,//www.104.com.tw/job/7meqs?jobsource=jolist_b_relevance,"1..NET程式設計,ASP網頁程式設計(ASP.NET,C#)
2.資料庫系統開發設計維護(SQL Server,Oracle)
3.開發內部應用系統(Newtype BPM及其它Web網站)
4.開發應用系統輔助程式(SAP及其它輔助系統)


＊彈性工作時間，薪優福利佳，並備有新店/中和線交通車＊",大學、碩士,資訊工程相關、資訊管理相關,"['ASP.NET', 'MS SQL', 'HTML', 'JavaScript']","1..NET程式設計,ASP網頁程式設計
2.SQL,HTML,Javascript語法
3.資料庫維護
4.具工作熱忱及問題解決能力
"
資訊系統工程師－IT Operation Engineer,杜浦數位安全股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/7kyi0?jobsource=jolist_b_relevance,"------------ 你將要負責 ------------
1.負責運營環境 Linux (Ubuntu) 主機日常運維工作。
2.VM系統與資料庫災難備援實作、測試。
3.即時監控網路及服務器狀態，確保正常運作。
4.運維管理平台故障監控及警報處理工作。
5.系統故障解決，紀錄突發事件、追蹤並回報處理狀況。
6.為客戶提供即時查詢及解決方案。
7.協助執行伺服器及網路相關建置維護工作。
8.配合開發及運營團隊進行系統調整、佈署、更新作業。

------------ 我們希望你具備 ------------
1.熟悉 Linux作業系統 (Rocky OS/Ubuntu 發行版本)，熟悉 Docker 容器，有相關使用經驗者優先。
2.Shell/Python中至少一種語言，善於使用腳本來完成系統日常運維工作和提升工作效率。
3.Nginx 等應用服務的安裝、部署、運維工作。
4.MySQL，有資料庫部署、運維、備份、優化經驗。
",大學以上,不拘,"['Linux', 'Shell', 'Git', 'Python', 'MySQL', 'Vmware', 'TCP/IP']","1..NET程式設計,ASP網頁程式設計
2.SQL,HTML,Javascript語法
3.資料庫維護
4.具工作熱忱及問題解決能力
"
內業工程師/助理(無經驗可，歡迎對室內裝修業有興趣者加入行列),大企室內裝修有限公司,新北市板橋區,"月薪28,000~35,000元",//www.104.com.tw/job/6oba7?jobsource=jolist_b_relevance,"1.協助內業工程師進行調度工務行程、表單整理、進度跟催等工作 。
2.每日工地報表編制、電話接聽、訪客接待、環境清潔。
3.定期電話訪查客戶，維繫及穩定客戶關係。
4.協助客戶相關資料建立、維護、比對、蒐集及回報。
5.協助客訴案件處理。
6.完成與其他部門間業務聯繫。 
7.執行工務與主管交辦事項。 

",專科以上,不拘,"['Windows 7', 'Windows 10', 'Excel', 'PowerPoint', 'Word']","1.需會騎車，偶而需外出送件。
2.認真細心、反應佳、態度佳者。 
3.活潑外、不怕接觸人群。
4.喜歡挑戰自我者為佳。"
ERP工程師,玖鼎電力資訊股份有限公司,新竹縣寶山鄉,待遇面議,//www.104.com.tw/job/7o0r2?jobsource=jolist_b_relevance,"ERP工程師

1. ERP系統維運、偵錯、問題排除、教育訓練。

2. Wed程式開發整合、系統優化、權限控管、執行資料庫備份等。

3. 跨部門需求整合及需求訪談。

4.協助ERP 使用者操作問題排除。",大學、碩士,不拘,['鼎新'],"1.熟悉鼎新WorkFlow ERP或TIPTOP等相關系統維護與規劃導入經驗。

2.具資料庫維護管理經驗，熟SQL Server經驗者佳。"
資料科學家 (Data Scientist)-台北(Taipei),華翰物產實業股份有限公司,台北市中山區,"月薪50,000~85,000元",//www.104.com.tw/job/7f52h?jobsource=jolist_b_relevance,"●我們正在尋找數名資料科學家，此職位將
1. 與領域專家結合資料面將商業問題轉化為可分析的條件以及狀態
2. 進行數據蒐集、清理、保存並確保資料品質無暇
3. 對資料進行分析，以提供市場開發策略建議
4. 對市場進行系統性的宏觀分析並以資料進行相關預測
5. 須與資料工程師共同建立資料流與開發相關API
6. 開發相關介面與儀表板供內部使用者使用
7. 須持續學習並精進相關技術(不只限於工程領域)

●必備條件:
1. 熟練Python以及資料處理相關技術
2. 有訓練數值型模型的業界經驗且該模型有投入商業使用
3. 具備git技術
4. 具備英文溝通能力(要敢開口說)

●加分項目:
1. 具備爬蟲能力
2. 有個人Side Project/數據競賽經驗/git ，任何可展現經驗與熱忱的作品

------------------------------------------------------------------------

●We are seeking several Data Scientist to
1. Collaborate with domain expertise to transform business problem into analyzable states
2. Scrape, clean, store and ensure the quality and consistency of data
3. Analyze business related data and come up with feasible strategy
4. Analyze the whole market from a macro and micro view and conduct necessary prediction
5. Collaborate with data engineer to build up reliable data pipeline and API
6. Develop dashboard and friendly interface for internal users
7. Learn and apply the related cutting edge technology if necessary

●Must have:
1. Proficiency in Python and data manipulation skills
2. Familiar with not only machine learning package but also the theory of common algorithms, time series related algorithm will also be accepted
3. Familiar with git
4. Able to communicate in English

●Nice to have:
1. Able to scrape data from web
2. Any side project or competition experience is a plus",大學、碩士,不拘,"['Git', 'Python', 'MS SQL']"," 技能專長：
-良好的溝通能力
-善於分析
-具備強大且快速的跨領域學習能力
-英語方面很熟練

態度 :
-終身學習的覺悟
-誠信、熱情、重視團隊合作
-專業精神和道德行為
-共同成長的雙贏思維

Skills :
-Strong communication skills
-Good analytic skills
-Strong learning ability
-Proficiency in English

Attitudes:
-Life-long learning commitment
-Integrity, enthusiasm, and value teamwork
-Professionalism and ethical behavior
-Growth mindset and think win-win "
專案經理/工程師(屏東縣農業生物技術園區溫室氣體管制評估),元科科技股份有限公司,屏東縣長治鄉,"月薪30,000~42,000元",//www.104.com.tw/job/7m419?jobsource=jolist_b_relevance,"專案經理資格學經歷應為「碩士畢業以上，且執行環保計畫經驗1至2年(含)以上」；
工程師資格學經歷應為「碩士畢業以上」或「大學畢業，且執行環保計畫經驗1年以上」。

工作內容如下。
1.執行全區碳盤查，並設定減碳作為。
2.依國內、外永續發展(SDGs)目標，盤點現有永續作為。
3.進駐廠商節能減碳輔導。
4.成果報告撰擬、簡報資料整理與單位聯繫等事宜。",大學以上,工程學科類、商業及管理學科類、自然科學學科類,"['Excel', 'PowerPoint', 'Word']",取得ISO 14064、ISO 14067、PAS 2060相關證照尤佳。
A03資深資訊系統工程師,晉弘科技股份有限公司,新竹市,"月薪40,000元以上",//www.104.com.tw/job/7jbtm?jobsource=jolist_b_relevance,"
1.協助資訊專案規劃與推動
2.報表需求分析與開發
3.資訊系統規劃管理與維護
4.跨平台資料整合
5.熟悉關連式資料庫SQL
6.與系統供應商溝通系統使用之問題解決
7.BI及大型專案導入經驗尤佳
",大學、碩士,資訊工程相關,[],"大學以上畢業, 資訊相關工作經驗八年以上
"
[好會飛]AI工程師,好會飛網路股份有限公司,新北市中和區,"月薪40,000~70,000元",//www.104.com.tw/job/7h7ez?jobsource=jolist_b_relevance,"HaWooo 好物飛行 2015 年成立，透過技術與服務，讓「跨境生意變簡單」。
截至 2020 年底，平台跨境品牌超過300家，會員從第一年約1,500人，增長至今超過35萬。HaWooo 同時擁有物流、行銷、落地服務子公司，透過跨境生態系的建立，讓品牌用最小成本，成功跨境銷售。

-
AI工程師的工作，就是發展End to End的數據解決產品。我們有各式的數據、品牌與電商專家，可以共同創造出跨國的AI產品。
-
工作內容
1.對電子商務、CDP、行銷數據分析有熱情者。
2.透過數據定義問題、分析關鍵指標、並定義執行優化策略與追蹤成效。
3.針對平台規劃數據解決方案，包含分析架構、數據埋點、數據建模、BI 分析報表建置，完成產品關鍵分析需求、提供跨產品數據洞見。
4.熟悉SQL、python、ETL、視覺化方法。

",大學以上,不拘,"['Python', 'MS SQL', 'AWS', 'Google Analytics', 'Google Tag Manager']","加分項
1.熟悉AWS服務（例如S3、EC2、Redshift、Athena、QuickSight）或是GCP服務（例如GCS、BigQuery、Data Studio）
2.有非結構化數據Machine learning或deep learning 使用經驗"
客服專員【服務支援處】,聚碩科技股份有限公司,台北市內湖區,"月薪30,000~35,000元",//www.104.com.tw/job/58w85?jobsource=jolist_b_relevance,"1.行政流程及文書處理
2.評估服務價格及報價
3.工程師行程安排及協調
4.代理產品線售後報修
5.管理備品倉(包含請購/盤點/出貨)
6.安排經銷商教育訓練課程及相關資料審核
7.代理產品線續約通知
8.主管交辦事項",專科、大學,商業及管理學科類,"['Excel', 'Outlook', 'PowerPoint', 'Word']","1.代理產品相關知識			
2.採購與物料管理			
3.資訊管理			
4.Office軟體			
5.簡報技巧			
6.時間管理			
7.溝通協調技巧			
"
助理工程師,韋星有限公司,新竹縣竹北市,"月薪28,000元以上",//www.104.com.tw/job/7joom?jobsource=jolist_b_relevance,"1. 協助工程師彙整文件、整理相關資料，並管理相關文件與檔案。
2. 協助工程師處理相關作業。
3. 管理儀器與設備，並負責實驗室、廠房之清潔。
4. 協助製作相關設備模組。
5. 製作規格說明書。
6. 管理工程物料。
",高中以下、高中、專科、大學,機械維護相關、金屬加工相關、化學工程相關,[],"1.代理產品相關知識			
2.採購與物料管理			
3.資訊管理			
4.Office軟體			
5.簡報技巧			
6.時間管理			
7.溝通協調技巧			
"
系統工程師,環輿科技股份有限公司,台北市大安區,待遇面議,//www.104.com.tw/job/7ffzt?jobsource=jolist_b_relevance,"《這是個 Web 為主的開發工程師職位》
　• 會碰到《前端》也會需要《後端》技能，
　　在處理大數據（Big Data）的過程中會透過《資料庫》等方式進行資料演算與萃取，
　　最後在與 UI/UX 團隊合作之下，利用更直覺的圖像化、視覺化、地圖化的方式，展現
　　資訊。
　• 主要開發常用的技術有 ASP.NET、.NET C#、ASP.NET Core、ADO.NET、Dapper、
　　JavaScript、jQuery、HTML、MS-SQL、Git 版本控管…等。

《團隊做後盾，你不是一個人》
　• 你會跟專案（PM）團隊進行溝通，
　　根據不同的任務，由淺至深，探索不同面向的環境領域與知識。

《我們的工程師團隊不只是埋頭 Coding》
　• 知識與視野決定了發展的能力與空間。
　• 不定期的技術專欄、討論交流與內外部講師訓練課程，滿足你求知的心。
　• 開拓視野，就不會只賴在辦公桌，國內外交流、展覽與研討會的參與。

【如果你符合以下條件者，歡迎投遞履歷】
　• 有 C# 或 Web 開發等應用技術經驗
　• 有資料庫操作、建置經驗
　• 喜愛並能願意學習、掌握各種新技術的重點
　• 有彈性、樂於接受挑戰、能溝通、樂於助人、習慣團隊合作

《有這個更加分》
　• 對行動裝置（Apps）開發有興趣
　• 有線上、大型、高流量系統開發經驗
    • 對國家環境大數據管理有興趣與熱誠",專科、大學、碩士,不拘,[],"1.代理產品相關知識			
2.採購與物料管理			
3.資訊管理			
4.Office軟體			
5.簡報技巧			
6.時間管理			
7.溝通協調技巧			
"
研發助理工程師,模帝科電子科技股份有限公司,新北市汐止區,"月薪30,000~40,000元",//www.104.com.tw/job/3rneu?jobsource=jolist_b_relevance,"1. 負責管理產品研發階段的圖面與文件收發管控。 
2. 協助專案工程師跟催供應商開模估價&樣品進度。 
3. 協助各專案需求之繪圖、轉檔案格式與技術文件製作。 
4. 研發單位資料匯整作業。",高中以上,不拘,['Excel'],"1. 具有機械製圖相關背景尤佳 
2. 曾有圖面文件管理實務經驗尤佳。 
3. 能建立Excel檔案，製作各項統計報表尤佳。"
Senior DevOps Engineer,美商網碩科技股份有限公司台灣分公司,台北市松山區,待遇面議,//www.104.com.tw/job/6okdq?jobsource=jolist_c_relevance,"WHAT WE WANT

FriendFinder Networks is looking for a Senior DevOps engineer who will work with cross functional teams to evangelize and train team members on best practices for CI/CD, and design, develop, build, and deploy Continuous Delivery frameworks, tools, and scripts for deploying and configuring web applications that are highly scalable and reliable. If you are passionate about CI/CD automation, rapid and reliable delivery of new software products and features to customers, and love fun working environments, join us to ensure we continue to provide new users and tens of millions of our existing customers the best possible user experience on our web sites 24 hours a day, every day of the year, all over the world.

WHAT YOU WILL DO
•	Configure, secure, tune, and maintain large Kubernetes clusters, and 3rd party engines such as caches, databases, message buses, load balancers, etc.
•	Establish and maintain processes that enable CI/CD for our software. Deploy our web applications to Kubernetes with minimal disruptions. Create dashboards and KPIs that provide visibility into continuous delivery flow for all stakeholders.
•	Educate team members on the CI/CD tools and processes, and help them evolve software components that conform to the continuous delivery flow.
•	Collaborate with other members of agile teams to design and automate software deployment and configuration as part of a sprint cycle.
•	Design and implement automated deployment flows from Dev to Integration to Production.
•	Install and configure environments for cross-team deployments, and oversee handover to operational teams.
•	Propose best practices/standards.
•	Troubleshoot critical production issues that occur outside of the regular release cycle.
•	Analyze production errors to define and create tools that mitigate problems in the system design stage.
 
WHAT YOU MUST HAVE
•	Bachelor’s or Master’s degree in Computer Science or related field and/or equivalent work experience
•	3+ years’ hands-on experience developing CI/CD flows and scripts
•	Good knowledge of deployment containers and orchestration tools, such as Docker, Kubernetes, Swarm
•	Good knowledge of code deployment tools, such as Chef, Ansible, Puppet, etc
•	Good knowledge of automation execution tools such as Jenkins, GitLab, Bamboo, etc 
•	Good knowledge of build scripting tools, such as Ant, Maven, Gradle
•	Working knowledge of databases and SQL
•	Analytical and problem solving skills, applied to software build automation
•	Familiarity with an agile development process.
•	You must be at least 21 years old or older
•	You must be comfortable with adult content
 
WHAT IS PREFERRED
•	Hands-on experience in delivering CI/CD as part of an agile scrum team
•	Hands-on experience in delivering CI/CD for a large web application software product
",大學以上,數學及電算機科學學科類、資訊管理相關,['MS SQL']," WHAT YOU SHOULD BE ABLE TO DEMONSTRATE
•	Comfortable working independently and as a member of a cross functional team
•	Have a high degree of honesty and integrity
•	Comfortable in a fast-paced environment
•	Team-player, positive attitude and flexible


 "
後端工程師,寶元數控股份有限公司,台中市西屯區,"月薪35,000元以上",//www.104.com.tw/job/6xapr?jobsource=jolist_c_relevance,"1. 熟悉 ASP.NET Core
2. 熟悉關聯式資料庫
3. 熟悉ORM技術(Entity Framework/Dapper等)
4. 懂使用 Golang 者佳
5. 懂使用 Influxdb 者佳
6. 強烈責任感與良好時間控管。
7. 良好跨部門團隊合作精神。
8. 其他主管交待事項。",大學以上,資訊管理相關、資訊工程相關,"['ASP.NET', 'C#', 'PHP', 'Python', 'Ruby', 'JavaScript']"," WHAT YOU SHOULD BE ABLE TO DEMONSTRATE
•	Comfortable working independently and as a member of a cross functional team
•	Have a high degree of honesty and integrity
•	Comfortable in a fast-paced environment
•	Team-player, positive attitude and flexible


 "
MIS資深程式開發工程師,鴻谷科技股份有限公司,新竹縣湖口鄉,待遇面議,//www.104.com.tw/job/6isj3?jobsource=jolist_c_relevance,"1. 具備VB.NET,C#等應用程式技術經驗者。 
2. 具備資料庫操作、規劃、建置經驗者。 
3. 對行動裝置開發有興趣者。
4. 有專案開發經驗，能與PM溝通及規畫者尤佳。
5. 具備程式開發熱忱且樂於接受挑戰、能溝通。
6.其他主管交辦事項。",大學、碩士,資訊工程相關、電機電子工程相關,"['C#', 'Visual Basic .net']"," 1.具備良好的溝通技巧及學習能力.
2.具備服務熱忱與主動的工作態度.
3.工作認真、獨立思考判斷能力、態度積極有責任感. "
軟體設計助理工程師,鈞陽系統整合有限公司,台中市西屯區,"月薪28,000~40,000元",//www.104.com.tw/job/3rara?jobsource=jolist_c_relevance,"1.負責軟體之分析、設計以及程式撰寫。
2.規劃執行軟體架構及模組之設計，並控管軟體設計進度。
3.進行軟體之測試與修改。
4.SQL資料庫管理",專科以上,不拘,"['C++', 'C++.Net', 'Delphi', 'Java', 'PHP', 'MS SQL']","1.有相關工作經驗者佳
2.學習動機強.
3.耐心.細心"
[STO] 儲存系統 助理工程師,動力安全資訊股份有限公司,台北市內湖區,"月薪30,000元以上",//www.104.com.tw/job/60uwt?jobsource=jolist_c_relevance,"1. 儲存設備安裝建置與維運管理。
2. 儲存環境架構、異地備援設計規劃。
3. 協助軟硬體故障排除與故障報修等維運作業，確保線上服務正常運作

你對資訊系統整合有無限熱忱，但還沒有實務專案經驗，而不知該如何開始嗎？
或是對科技新技術有嚮往、願意不斷地在實戰中打怪升等，遇到難題也會努力設想各種解決方法的人

尋找對資料儲存/備份解決方案有興趣者，無經驗但願意開始嘗試起，歡迎你來挑戰！

",專科、大學、碩士,不拘,[],"1. 熟練安裝Windows 伺服器。
2. 涉獵 Linux、VMWare、Hyper-V。
3. 對資料保護與儲存應用有興趣，無經驗但願意投入學習持續成長者佳。"
資訊助理工程師,國紡企業股份有限公司,新北市汐止區,"月薪38,000~42,000元",//www.104.com.tw/job/4gha3?jobsource=jolist_c_relevance,"1. Windows、Linux伺服器軟硬體維護管理				
2.資通訊網路設備維護管理
3. 資通訊安全維護、資安防護相關經驗				
4.使用者問題排除
5.資通訊環境需求規劃建置、其他資通訊設備管理經驗	
6.協助主管交辦事宜。",大學,資訊管理相關,"['Linux', 'Vmware', 'DNS', 'FTP']","1.Windows Server、Linux Server 系統服務實務管理經驗
2.Web、FTP、Mail、DNS、NAS等網路服務架設維護經驗
3.防火牆、路由器、交換器、無線網路控制器等實務管理經驗
4.VMware ESXI、VirtualBox 虛擬環境建置管理經驗"
全端軟體工程師(團隊夥伴),承鴻國際實業股份有限公司_CITIMETAL INDUSTRIES INC.,台南市佳里區,"月薪30,000~45,000元",//www.104.com.tw/job/4cqie?jobsource=jolist_c_relevance,"1.負責網頁前端軟體設計以及程式撰寫。
2.進行軟體之測試與修改。
3.需熟悉JaveScript, CSS, HTML。
4.有雲端服務開發(AWS/GCP/Azure)或行動APP實際經驗者尤佳。

此為新專案所屬之獨立團隊，預計開發乙套商用工具軟體，誠徵對自己能力有信心且有野心的軟體專業人才加入我們，一起努力完成並壯大系統。",不拘,不拘,"['Git', 'Java', 'Python', 'Go', 'PostgreSQL', 'HTML', 'JavaScript', 'CSS']","1.Windows Server、Linux Server 系統服務實務管理經驗
2.Web、FTP、Mail、DNS、NAS等網路服務架設維護經驗
3.防火牆、路由器、交換器、無線網路控制器等實務管理經驗
4.VMware ESXI、VirtualBox 虛擬環境建置管理經驗"
總公司資訊工程部系統網路科人員,三商美邦人壽保險股份有限公司_總公司,台北市信義區,待遇面議,//www.104.com.tw/job/6ukq9?jobsource=jolist_c_relevance,"1.Windows、Linux主機系統管理、建置及維運
2.MSSQL資料庫管理、建置及維運
3.VMware管理、建置及維運
4.協助設備管理
5.資訊安全相關業務執行
6.資訊專案規劃及執行
7.機房資產管理

《過試用期薪資會往上調整，若有相關工作經驗者薪資另議》",大學,不拘,[]," 1.熟Windows/Linux管理
2.具備MCSA、CCNA證照
3.工作主動積極、具責任心、抗壓力強
 "
