職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
【產品處】AI工程師/資料科學家/機器學習工程師 (可遠端作業),域動行銷股份有限公司,台北市松山區,"年薪520,000~910,000元",//www.104.com.tw/job/6shtp?jobsource=jolist_d_relevance,"【熱血團隊】
域動Data Team是由一群對『數據分析』及『AI應用』具有研究及開發熱誠的成員所組成。在這裡你可以接觸到大量即時的使用者行為資料，並將資料科學模型應用於:
『網路廣告投放優化』
『網路用戶辨識』
『消費者行為分析』
我們更致力於尋找優化方案，改善產品體驗設計及為商業決策提供數據支持，提升效率和價值。我們鼓勵組員多方嘗試、思考、展現天馬行空的創意，且能清楚闡述想法，付諸實踐。 ٩(⚙ᴗ⚙)۶

【環境氛圍】
扁平化組織、歡樂上班氛圍，彼此隨時交流分享想法，不受任何侷限ㄟ(￣▽￣ㄟ)。

總之，在Data Team不但可以接觸多元專案開發，藉此磨練專業知識的深度及廣度，幫助團隊的同時，也能突破自我，大幅成長。 ୧༼ ヘ ᗜ ヘ ༽୨

歡迎您一起加入，成為未來數據應用趨勢的一份子！o(〃'▽'〃)o


【Job Description】
1. 使用資料科學技術剖析數據，協助產品成效優化及發展方向
2. 負責資料收集、資料清理、模型建置等工作事項
3. 協助處理網路使用者觀看的文本，進行關鍵字擷取、文本分類等NLP任務
4. 廣告推薦系統建置及優化
5. 數據視覺化報表產出

【遠端工作者須具備】
1.2年以上相關工作經驗
2.可遠端會議之設備
3.自備電腦設備

【Qualifications】
1. 熟悉 ML 相關知識
2. 熟悉Python程式語言，包含Pandas, Numpy, Sklearn,Tensorflow, Pytorch等模組
3. 熟悉Linux 系統操作
4. 熟悉資料庫程式語言 SQL


【Preferred Qualifications】
1. 推薦系統處理專案經驗佳
2. 自然語言處理專案經驗佳
3. 曾參與ML相關研究、競賽或發表論文經驗佳
4. 具有數位廣告相關經驗壓
5. 統計學專長
6. 具有分散式運算的相關知識，如 Spark、Hadoop、Hive
7. 有使用過GCP, AWS 等雲端服務經驗佳
",大學以上,數學及電算機科學學科類、電機電子工程相關、統計學相關,"['Linux', 'Python', 'MS SQL']","經歷要求：
三年以上資料科學與數據分析相關經驗。

專長要求：
1.	熟悉 numpy pandas、scikit-learn 或其他數據處理與機器學習工具。
2.	精通 R 或 Python 與 PySpark 或 Java 與 MapReduce。
3.	熟悉資料萃取、清理、轉換、載入等 ETL 流程。
4.	熟悉多變量分析方法與實作。
5.	熟悉單變量 SPC、多變量 SPC 技術。
6.	熟悉機器學習理論，並具備實作技術。
7.	熟悉下列任一種深度學習框架：Keras、Tensorflow、pytorch、caffe。
8.	熟悉 matplotlib 或其他 Python 資料可視化套件。"
科服處-技術研發部資料科學組_Data Analyst 資深資料工程師(數據分析組),全球快遞_全球商務科技股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7d5mn?jobsource=jolist_c_relevance,"1.	根據產品營運資料的蒐集與分析，探掘有價值的營運活動趨勢並預測未來發展。
2.	處理營運資料的模型設計、指標設計、成效分析等工作。
3.	數據與機器學習模型可視化處理。
4.	和業務單位以及策略單位討論分析出來的數據如何應用在公司營運策略上，讓數據變成有其可以被驗證的意義。也可以從業務單位和策略單位那裡得到數據的修正反饋。


----------------------------
福利制度
1. 勞工保險
2. 全民健康保險
3. 職災各類保險
4. 勞工退休金
5. 團隊獎金
6. 員工婚喪喜慶補助
7. 員工健康檢查補助
8. 員工子女獎學金
9. 年度旅遊、生日禮金
10. 績效獎金
11. 節日禮品
12. 完善培訓計劃與暢通升遷管道",大學以上,數學及電算機科學學科類、電機電子工程相關、統計學相關,"['Java', 'Python', 'ETL', 'SPC']","經歷要求：
三年以上資料科學與數據分析相關經驗。

專長要求：
1.	熟悉 numpy pandas、scikit-learn 或其他數據處理與機器學習工具。
2.	精通 R 或 Python 與 PySpark 或 Java 與 MapReduce。
3.	熟悉資料萃取、清理、轉換、載入等 ETL 流程。
4.	熟悉多變量分析方法與實作。
5.	熟悉單變量 SPC、多變量 SPC 技術。
6.	熟悉機器學習理論，並具備實作技術。
7.	熟悉下列任一種深度學習框架：Keras、Tensorflow、pytorch、caffe。
8.	熟悉 matplotlib 或其他 Python 資料可視化套件。"
資深資料科學家 Senior Data Scientist,干城數碼有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/7hyb7?jobsource=jolist_c_relevance,"這份職位將參與協作於知名消費電子品牌數據分析部門，與多位數據專業者合作，為企業打造數據加值的解決方案。

我們曾利用多元的量化分析工具，推動多個具有關鍵影響力的專案，如「產品銷量預測、零件需求預測、產能規劃最佳化」等。我們樂於探索更多創造impact的方法，如機器學習、作業研究、甚至經濟學模型，並將之落實於解決商業問題。

Job Responsibility:
1.	釐清商業需求，並設計相應的Data-Driven的解決方案 (例如運用機器學習、最佳化模型) 
2.	設計並實作量化模型，包含資料清理、釐清資料含意、特徵工程、模型評估等
3.	透過資料分析，提出優化模型的假說，並透過執行驗證，持續優化模型。
4.	透過資料視覺化工具 (Power BI, Python Matplotlib等)，產出主旨清晰的分析
5.	推動專案進行，與跨部門使用者(stakeholder)溝通說明成果
6.	依個人經驗與意願，帶領其他專案成員一同協作",大學、碩士,資訊工程相關、資訊管理相關、數理統計相關,"['Python', 'MS SQL', 'PL/SQL', 'Power BI\u200b']","具資料分析、資料工程相關經歷4年以上，曾帶領相關專案
熟稔機器學習(及統計模型)原理，並具2年以上實作經驗
能快速理解商業問題，並能從資料分析中，看出商業洞見及建議
精通Python及SQL，能產出易讀易維護的程式碼
熱愛學習、喜歡研究新的量化分析方法，並將之用於解決問題
傑出的口說與寫作溝通技巧，能與不同單位的夥伴合作溝通
具備 A/B test、價格敏感度分析、數位軌跡分析、NLP、電商推薦系統經歷者尤佳"
Data Scientist 資料科學家_數據分析師 | CBU_21_13,伊雲谷數位科技股份有限公司,新北市三重區,待遇面議,//www.104.com.tw/job/6az1x?jobsource=jolist_c_relevance,"面對真實世界的複雜問題，運用資料科學與數據分析專業，協助客戶掌握有價值的資料並獲得洞見，
本職務將接觸到廣泛的產業領域，包含金融業、科技業、製造業、政府機關、法人機構、上市櫃公司...等大型企業。

職務內容：
1. 與客戶溝通了解客戶需求目的、想解決的問題與希望獲得的商業價值
2. 定義數據收集與後續分析需求，建構所需要的資料處理流程並協助客戶進行數據處理(清洗、ETL、標籤、特徵提取等)
3. 依據數據處理與分析需求，建構數據模型，視實際情況調整並優化模型與流程
4. 進行各種數據追蹤和分析，針對商業問題提供有用數據、評估與應用在客戶環境中，並持續優化與修正。
5. 將數據結果給予最佳的視覺化建議與呈現
6. 引導客戶學習使用並協助客戶洞察數據，提供有效的決策支援。
本職務需要具有以下技能：
1. 熟悉分類分群、推薦、迴歸預測等演算法理論基礎，並有實作經驗
2. 熟悉程式與分析應用，如 Python, R, SPSS, MATLAB, SAS 等
3. 熟悉大數據生態系(Big Data Ecosystem)，如 Hadoop, Spark, MapReduce, Hive 等
4. 熟悉商業智慧(BI)工具，如 Tableau, QuickView, Qlik, PowerBI, Quicksight 等

",碩士,不拘,[],"1. 具備2年以上機器學習、人工智慧或類神經網路相關經驗，5年以上數據分析、處理等相關經驗
2. 具有策略邏輯思考、分析判斷與溝通能力
3. 對於數據與分析具有熱情。
4. 具有客戶經驗。
5. 熟悉雲端服務產品、SaaS、雲端佈建

確認投遞履歷前請先至伊雲谷官網及伊雲谷產品網站https://product.ecloudvalley.com 了解一下我們吧！
持有經濟部能力鑑定(iPAS)證書者優先面試! BDA
"
【A】資料科學家,富智捷股份有限公司,新北市土城區,待遇面議,//www.104.com.tw/job/7h45r?jobsource=jolist_c_relevance,"Computer Vision and Machine Learning
人工智慧技術需要大量的資料作為機器學習的基礎，本職務著重於可以配合深度學習模型進行大量資料收集、資料清理、資料標記以、資料增量以及資料合成，以應用於車用以及各種終端產品。

1.大量資料搜集與清理，建立核心智能演算法所需數據集
2.進行資料分析、數據可視化，與演算法初步概念驗證
3.針對目標商用平台，進行演算法／機器學習模型調整與優化
4.支持自駕、新能源車用產品開發 ",碩士,不拘,"['C', 'C++', 'Python']"," 1.具備資訊工程領域基礎知識
2.熟悉至少一種下列程式語言：C, C++, Python
3.熟悉 SQL 語法與 Database 原理
4.熟悉至少一種下列核心技術領域：影像處理、電腦視覺、機器學習、計算攝影學，自然語言，並具備相關研究論文或專案運用經驗
5.熟悉資料結構，資料探勘，並具備資料收集與分析相關實務經驗

優先錄用：
1.熟悉深度學習理論與常用開發框架，如 Tensorflow, PyTorch, Caffe。
2.熟悉各種資料增量與資料合成技術。
3.了解如何利用 OpenCV, OpenCL, OpenGL 等專業工具庫進行開發者。
4.熟悉各種資料視覺化工具。 "
(10700) 資料科學工程師,耀群科技股份有限公司,新竹縣竹北市,待遇面議,//www.104.com.tw/job/7jt9v?jobsource=jolist_c_relevance,"1. 對資料清理挖掘分析，從中找出具商業價值的分析洞察。
2. 能快速理解商業問題，並能從資料分析中找出insight。
",博士,資訊工程相關、統計學相關、經濟學相關,['Python'],"1. 熟悉Python及SQL
2. 具SQL及NoSQL database經驗
3. 具使用Power BI經驗
4. 機器學習/深度學習/資料探勘演算法開發應用

歡迎抗壓性高且喜歡團隊合作的您加入耀群專業團隊！
"
Data Science and ML Specialist 資料科學與機器學習專家,圖策科技股份有限公司,台北市松山區,待遇面議,//www.104.com.tw/job/6yd49?jobsource=jolist_c_relevance,"【 Who We Are 】

Data Science / ML talents are working with an incredibly innovative start-up, who have
developed AI solutions for different industries, are looking for Data Science / ML Specialist to play an integral part with US AI and Data team. You'll be joining the development of a robust platform and building and maintaining the data infrastructure, apply ML/DL algorithms for various solutions that creates a platform and gives power to
Data Science, Machine Learning, Product, Marketing & Sales - this really is an
integral role in the business.

【 What You'll Do 】 

- Implement Data Infrastructure
- Onsite visit (domestic and oversea) customers (large domestic or international
finance institute) to analyze their data for solution 
- Developing data tools that support self-service data pipeline management (ETL)
- Apply graph analytics for extraction complicated implicit features
- Research and build mathematical / ML models to predict
- Work with software architect and developers to deliver solution

【 Minimum Qualifications 】 

- Entrepreneur spirit and autonomous
- Skillful in Python script 
- Experience with scientific, NLP, or image analysis libraries (e.g. NumPy, SciPy,
pandas, scikit-learn, NLTK, spaCy, OpenCV, Pillow, ITK) 
- Knowledge of graph database, graph analytics, and graph theory and algorithms 
- Familiar with machine learning and deep learning algorithms, models, and training
tools like TensorFlow
- Deep and solid background of statistics and probability
- 1+ years of machine learning experience – preferably in real word problems
- Experience with feature engineering of graph analytics and various sources of
raw data 
- Proven success in communicating with users to understand requirements, explain
data modeling decisions and data engineering strategy 
- Jupyter and pip development and maintenance 
- Experience in ETL or Big Data analysis for data aggregation, cleanness, and
normalization for features extraction 
- 熟悉一種關聯式資料庫以上: Oracle, MS SQL server, MySQL/MariaDB, PostgreSQL 
- 英語讀寫及溝通能力

【 Plus++ 】 

- Dealt with data in BFSI (Bank/Finance Service/Insurance), medical industry before 
- Experience working closely with Engineering, Product, and Analytics/Data Science
teams 
- Experience in other object oriented programming like C++, Java, go with OOD 
- Experience with modern ETL tools 
- Experience with modern DWH environments 
- Masters or PhD in computer science, mathematics, statistics, economics, or other
quantitative field 

【 Others 】 

- Team player and collaboration 
- Analytical and detail oriented 
- Attitude of can do and solve problem independently",大學以上,數學及電算機科學學科類,"['Linux', 'Mac OS', 'Windows 10', 'Python', 'MS SQL', 'MySQL', 'Oracle', 'PostgreSQL', 'Sybase', 'hadoop']","1. 熟悉Python及SQL
2. 具SQL及NoSQL database經驗
3. 具使用Power BI經驗
4. 機器學習/深度學習/資料探勘演算法開發應用

歡迎抗壓性高且喜歡團隊合作的您加入耀群專業團隊！
"
資料科學家 Data Scientist 專職/長期實習,塞席爾商悠福科技股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/5l6qm?jobsource=jolist_c_relevance,"【工作內容】
1.開發、優化及維護廣告成效與推薦系統 (Ad optimization and Recommendation system)
2.機器學習演算法開發及優化 (Machine learning algorithm development and optimization)
3.進行資料統計分析與視覺化 (Data analysis and data visualization)
4.協助團隊建立及優化及維護系統 (Cooperate with teams on Machine Learning systems)
5.配合公司需求迅速提出解決方案 (Hands-on programming)

【必要條件】
1.熟悉Python語言且不排斥學習新語言。
2.擁有機器學習或資料分析相關專案或競賽經驗。
3.擁有關聯式資料庫(SQL)或非關連式資料庫(NoSQL)使用經驗。

【加分條件】
1.熟悉分散式系統，擁有處理巨量資料或大型系統開發經驗。
2.熟悉機器學習、深度學習相關演算法。
3.具有自然語言處理(NLP)或推薦系統相關經驗。
4.Data ETL
5.Docker / Container
6.GA

【歡迎學生長期實習】
實習職位每週至少工作3整天，實習期程至少6個月。
",大學以上,不拘,[],"1. 熟悉Python及SQL
2. 具SQL及NoSQL database經驗
3. 具使用Power BI經驗
4. 機器學習/深度學習/資料探勘演算法開發應用

歡迎抗壓性高且喜歡團隊合作的您加入耀群專業團隊！
"
【創新研發中心R04】資料科學家,Cooler Master_訊凱國際股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7k3h1?jobsource=jolist_c_relevance,"1. 負責語音辨識應用與自然語言處理(NLP)。
2. 雲端服務平臺規劃、建置、維護、串接API。
3. 協助人工智慧專案、研究AI論文，如異音判別、影像辨識。
4. 研究邊緣運算裝置，如 Nvidia Jetson 系列、樹莓派。",大學以上,不拘,[],"1. 熟悉音訊、語音辨識、自然語言處理NLP。
2. 熟悉AWS、GCP或Azure雲端服務平台（至少一種）。
3. 熟悉類神經網路、深度學習與機器學習理論。
4. 熟悉 Linux系統與資料庫，例如MongoDB、MySQL。
5. 熟悉C++、Python 等程式語言。
6. 熟悉 Scikit-Learn、Keras、Tensorflow 2 或 Pytorch

具備以下條件尤佳
1. 熟悉雲端機器學習系統
2. 熟悉影像處理與物件偵測, 如 YOLO、opencv
3. 熟悉聲音的量測與處理、麥克風設備"
Data Scientist(資料科學家/AI 工程師),李長榮化學工業股份有限公司,高雄市楠梓區,待遇面議,//www.104.com.tw/job/4jao3?jobsource=jolist_c_relevance,"1. 洞察公司營銷/工廠運維的數據，並應用數據挖掘、機器/深度學習、最佳化等等技術，優化產品品質、提升生產效率減少資源的耗用、提升設備的妥善率，並找到問題的根因與最適的生產操控作業。
2. 以智慧製造的策略發展，應用集團內各工廠的生產數據與領域專家合作，制定生產製造所產生的問題，處理相關數據以符合製程的運作，並應用相關的演算法，建立線上即時預測或分析模型，協助工廠解決生產問題的痛點。 
3. 協助商業營銷活動的分析，開發應用相關演算法模型進行分析與預測，提升獲利與企業競爭力。
4. 依照環境的現況，設計出最佳的解決方案(e.g. AIoT, Edge/Cloud computing)，並做視覺化呈現或告警通知給予使用者最適的業務運作協助。
5. 管理線上模型的生命週期，研究與開發相關演算法，保持模型的預測的效用與運作效率。
",大學、碩士,數學及電算機科學學科類、統計學相關、資訊工程相關,[],"1. 碩士及以上學歷，資訊、電機、工業工程、統計學、數學相關系所或具機器學習、資料分析背景等相關系所
2. 具機器學習、深度學習或資料分析背景等相關知識經驗
3. 具備程式開發熱忱與積極性，善於跨部門溝通協調與具備團隊合作精神並能獨立解決問題
4. 熟悉以下至少一種資料分析語言：Python, R, C/C++,Java
5. 熟悉機器學習或資料分析工具或套件：Scikit-learn, PyTorch, Tensorflow, Keras, OpenCV...等
"
資料科學演算法工程師 (Data Science Algorithm Engineer),博晶醫電股份有限公司,新北市新店區,待遇面議,//www.104.com.tw/job/69990?jobsource=jolist_c_relevance,"與團隊一起開發運動生理相關演算法！

「工作內容」
1. 運動與生醫系統演算法產品開發
2.統計品管分析與驗證
3.軟體工程串接與整合
4.熱愛運動工作更愉快 

「需求經驗」
1. 時間序列相關演算法開發經驗
2. 電腦視覺開發經驗

「需求技能」
1.高度資料敏感性
2.強邏輯能力
3.機器學習 (Machine Learning)
4.數學與統計技巧
5.Python 函數庫運用
6.資料挖掘 (Data Mining)
",碩士以上,數學及電算機科學學科類、電機電子工程相關、醫藥衛生學科類,"['MCU', 'C', 'Python']","1. 對資料有高度敏感性與高度熱情。
2. 具有足夠程式設計能力與資料庫運用能力。
3. 可推導統計模型。
4. 能團隊合作且可獨立研究。
6. 熱愛運動，特別是慢跑 / 單車 /  游泳等項目"
