職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
前端工程師 ( UI/UX Front-End Engineer),威德數位設計有限公司,台中市北區,"月薪34,000~45,000元",//www.104.com.tw/job/39995?jobsource=jolist_b_relevance,"A. 須擁有一年以上相關設計經驗
B. 須擁有將 Wireframe / 設計圖具體視覺化誌前端框架之能力或經驗
C..可跨部門溝通協調，具團隊合作精神，同時願意解決各種前端瑕疵即問題
D. 願意虛心傾聽使用者 UX 來改善 UI 缺失
E. 擁有 Web / APP 視覺及互動設計等 UI/UX 前端設計經驗
F.  能獨立作業完成專案，也能與團隊共同協作專案
G.  學習力強，態度主動積極

H. 你必須要會這些：
+ Figma
+ HTML5 / CSS3 / RWD
+ Pug / Sass / Scss / Javascript / JQuery / Git


請加入我們的Line官方徵才帳號
https://lin.ee/OUmdsjM",專科以上,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS']"," ●	Degree in Computer Science or equivalent
●	Fluent speaking and writing in English and Chinese language for business communication needs
●	Possess good experience developing web application, Web Forms and Enterprise Workflows
●	2+ years of experience in systems analysis, design, programming with knowledge the following technologies:
●	JavaScript, including DOM manipulation and the modern ECMAScript language features
●	Thorough understanding of React.js and its core principles and Familiarity other framework ( Angular,Vuejs)
●	Familiarity with basic data structure and algorithms
●	Familiarity with RESTful APIs
●	Familiarity with modern front-end build pipelines and tools (Webpack)
●	Familiarity with code versioning tools such as Git
●	Experience with HTML5, CSS3 and JQuery
●	A knack for benchmarking and optimization
●	At least one backend language, like Java,C#,Python,Ruby
	Good to Have
●	Experience with WebSocket
●	Knowledge of UI/UX design principles
●	Understanding type safe javascript or typescript
●	Thorough understanding of Vue.js and its core principles
●	Knowledge of micro-service design development
 "
"前端工程師（Junior）**月薪35,000~60,000**",小熊科技有限公司,台北市中正區,"月薪35,000~60,000元",//www.104.com.tw/job/74vmp?jobsource=jolist_b_relevance,"1. 與設計團隊共同合作開發大型網站平台
2. 創造給客戶更好的UI/UX體驗
3. 設計，開發網頁介面
4. 採用Scrum開發流程",專科以上,不拘,"['HTML', 'JavaScript']","前端工程師能力需求
* JavaScript
* HTML/CSS

有以下經驗加分（尤佳）
* React
* 介接RESTFul API經驗
* git* 了解Flux開發流程
* 有看過clean code
* 了解設計模式
* Node.JS開發經驗
* Full Stack網站開發經驗
* 有GitHub, Medium等作品
* 開發前能反覆縝密思考，找出最好的解決方案"
新媒體部互動媒體組-前端工程師(助理工程師),財團法人公共電視文化事業基金會,台北市內湖區,待遇面議,//www.104.com.tw/job/7i24j?jobsource=jolist_b_relevance,"1.團隊合作，共同參與需求規劃討論。
2.將視覺設計師的設計，完美呈現於服務平台，並強化互動功能。
3.與後端工程師搭配，完成服務開發。
4.維護及優化公視網站(包含新專案及舊專案)。
5.其他主管交辦事項。",專科以上,不拘,[]," 工作經驗：具2年以上前端工程相關工作經驗。
基本技能：
1.擅長前端框架(Vue/React其一)。
2.熟悉Javascript, HTML, CSS語法。
3.RWD(Responsive-Web-Design)、Mobile切版技巧。
4.熟悉Git版控。

加分條件：
1.重視使用者體驗，能與UX/UI配合。
2.熟悉Webpack自動化工具者佳。
3.注重團隊合作和知識分享。
4.理解DevOps工作模式與合作方式。 "
"前端工程師【高雄,年薪15個月】",和運租車股份有限公司,高雄市仁武區,"月薪35,000~60,000元",//www.104.com.tw/job/7kxt8?jobsource=jolist_b_relevance,"【工作內容】	
1.熟悉Html、CSS(SCSS) 、Javascript (ES6) ，重視代碼品質。	
2.熟悉任一前端框架 (Angular / Vue / React)。	
3.具有RWD相關開發經驗。 	
4.具備SEO相關基本知識，配合SEO工程師執行SEO優化。	
5.具備串接 RESTful API的實務經驗。	
6.熟悉 Git 操作，瞭解 Git workflow。	
7.具模組化觀念，開發重用性高、易維護的程式碼。 
 《具相關領域證照者尤佳》	
	
【工作待遇】	
1.營利共享，具競爭力的年薪(含員工紅利、三節禮金)	
2.完善升遷/輪調制度	
3.團體保險保障	
4.在職訓練	
5.享有每年調薪	
	
【工作條件/技能】	
1.具一年以上相關經驗 ‧個性主動積極、富責任感	
2.個性主動積極、富責任感 ‧能自我成長並具備良好的溝通能力 	
3.重視團隊合作與經驗分享 	
	
	",專科以上,不拘,[],"-------------------------------------------------------------------
根據個人資料保護法第8條之規定告知如下： 
• (一)非公務機關名稱：和運租車股份有限公司。 
• (二)蒐集之目的：人事管理。 
• (三)個人資料之類別：識別類、特徵類、社會情況、教育、技術或其他專業、受僱情形。 
• (四)個人資料利用之期間：自本人提供之日起至本人主動請求和運租車刪除、停止處理或利用之日止。 
• (五)個人資料利用之對象：和運租車股份有限公司。 
• (六)個人資料利用之地區：和運租車股份有限公司所在地。 
• (七)個人資料利用之方法：網際網路、電子郵件、書面及傳真。 
• (八)本人得於非假日電洽和運租車股份有限公司，進行查詢、閱覽、下載複製本、補充或更正履歷表內容或請求停止蒐集、處理、利用或刪除履歷表部分或全部內容。 
• (九)本人得自由選擇提供個人資料之範圍及內容，但本人瞭解不提供將可能因和和運租車股份有限公司無法了解本人是否符合和運租車股份有限公司徵才條件而影響本人至和運租車股份有限公司之就業機會。"
網頁遊戲前端工程師,天晴資訊有限公司,台北市中山區,"年薪750,000~1,300,000元",//www.104.com.tw/job/7951p?jobsource=jolist_b_relevance,"1、 2年以上網頁前端網頁遊戲實戰經驗
2、 熟悉 Pixi.js 框架與 TypeScript 開發
3、 理解 RWD 設計
4、 熟悉 Git 操作與理解 CI/CD 部署流程
5、 熟悉 Firebase
6、 熟悉 WebSocket
7、 熟悉 Webpack 打包工具

加分項目
1、雲端容器部屬經驗
2、熟悉任一後端語言 (PHP、Node.js、Java、Golang)
3、WebView APP 開發經驗

補充
歡迎有基礎的來學習的朋友 可提供教育訓練 條件可談",大學,不拘,"['JavaScript', 'CSS', 'Node.js', 'Firebase']","-------------------------------------------------------------------
根據個人資料保護法第8條之規定告知如下： 
• (一)非公務機關名稱：和運租車股份有限公司。 
• (二)蒐集之目的：人事管理。 
• (三)個人資料之類別：識別類、特徵類、社會情況、教育、技術或其他專業、受僱情形。 
• (四)個人資料利用之期間：自本人提供之日起至本人主動請求和運租車刪除、停止處理或利用之日止。 
• (五)個人資料利用之對象：和運租車股份有限公司。 
• (六)個人資料利用之地區：和運租車股份有限公司所在地。 
• (七)個人資料利用之方法：網際網路、電子郵件、書面及傳真。 
• (八)本人得於非假日電洽和運租車股份有限公司，進行查詢、閱覽、下載複製本、補充或更正履歷表內容或請求停止蒐集、處理、利用或刪除履歷表部分或全部內容。 
• (九)本人得自由選擇提供個人資料之範圍及內容，但本人瞭解不提供將可能因和和運租車股份有限公司無法了解本人是否符合和運租車股份有限公司徵才條件而影響本人至和運租車股份有限公司之就業機會。"
MyGo-資深網頁前端工程師(Web Frontend Engineer),MyGo商學苑_平安房屋仲介股份有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/706v1?jobsource=jolist_b_relevance,"我們是由一群具有熱誠、豐富產業經驗、有想法的夥伴，所共同組成的高戰鬥力不動產科技（Proptech）平台開發團隊，正在積極地找尋有熱情、有想法的專業人才。只要您是高手或好手，您~ 就是我們需要的合作夥伴，誠摯地邀請您的加入。

【工作內容】
1. 熟悉網頁版面規劃、套版、特效互動設計
2. 與UI/UX Designers及後端工程師協作開發Web系統介面
3. 熟悉前端建置與佈署，與後端 API 進行串接
4. 負責網站前端開發，優化用戶端功能設計
5. 對學習新技術具有熱情，具備良好的溝通及團隊合作能力
6. 有手機/平板的 Web 開發經驗
7. 與視覺設計師、後端工程師合作，開發前端互動功能

【條件要求】
1. 熟悉 ReactJS 相關 SPA 經驗
2. 熟悉 HTML5, CSS3, ES6+ Javascript
3. 熟悉測試腳本 Jest
4. 熟悉 NPM, Yarn 管理模組經驗
5. 熟悉 Git 開發管理專案
6. 使用 Redis 相關快取經驗
7. 熟悉 Redux
8. 熟悉 Webpack
9. 熟悉 SASS or LESS
10. 熟悉 JS Design Patterns
11. 良好的溝通能力

【加分項目】
1. 熟悉 Docker Compose 撰寫
2. 使用 ElasticSearch, Solr 搜尋引擎經驗
3. 使用 Apache Kafka 經驗
4. 使用 socket.io 經驗
5. 使用 PHP 7+ 開發經驗
6. 使用 Laravel framework, Zend framework 開發經驗
7. 使用 Solidity開發區塊鏈智能合約
8. 開發 SaaS 服務經驗
9. 熟悉 NodeJS
10. 熟悉 Docker 建立及管理專案
11. 使用 AWS, Google Cloud, Azure 經驗
12. 使用 MySQL 及 MongoDB 經驗
13. 使用 Nginx / Apache web server 經驗
14. 熟悉 DevOps 自動化開發流程
15. 開發過 API 系統 (REST 或 GraphQL)",專科以上,不拘,[],"加分項目：
1. 熟悉 Docker Compose 撰寫    2. 使用 ElasticSearch, Solr 搜尋引擎經驗    3. 使用 Apache Kafka 經驗    4. 使用 socket.io 經驗     5. 使用 PHP 7+ 開發經驗    6. 使用 Laravel framework, Zend framework 開發經驗   7. 使用 Solidity開發區塊鏈智能合約  8. 開發 SaaS 服務經驗     9. 熟悉 NodeJS    10. 熟悉 Docker 建立及管理專案     11. 使用 AWS, Google Cloud, Azure 經驗   12. 使用 MySQL 及 MongoDB 經驗   13. 使用 Nginx / Apache web server 經驗   14. 熟悉 DevOps 自動化開發流程   15. 開發過 API 系統 (REST 或 GraphQL)"
前端工程師(大雅),台灣櫻花股份有限公司,台中市大雅區,待遇面議,//www.104.com.tw/job/7lwz0?jobsource=jolist_b_relevance,"【職務描述】
1. 與User溝通並依需求進行規劃與開發。
2. 以Vue框架使用iView UI框架 進行前端Web & MobileWeb網頁開發。
3. 與後端溝通進行串接。
4. 日常網站維護。
5. 優化網站與程式效能。
6. 其他主管交辦事項。

【需求條件】
•2年以上相關工作經驗。
• 熟練HTML/CSS/JS
• 熟練AJAX、AXIOS等Web技術。
• 熟練Vue/React 任一以上開發經驗。
• 具有自我學習的能力，邏輯清晰。
• 熱衷學習與研究新技術。
• 具備解決問題的能力，及良好團隊合作與溝通。
• 開發前能反覆縝密思考，找出最好的解決方案。
• 有撰寫技術規格文件的習慣。
• 有使用過版本管理(git/svn/tfs)經驗。",專科、大學、碩士,資訊管理相關、資訊工程相關,"['AJAX', 'HTML', 'JavaScript', 'CSS', 'ReactJS', 'VueJS']","【加分條件】
• 具第二程式語言能力。(EX：NodeJS、PHP、Java…等)
• 具系統專案主導或規劃能力者。
• 具App開發經驗(Android/iOS)"
前端工程師(Frontend Engineer/ React/ Vue),如影優活股份有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/6g8jp?jobsource=jolist_b_relevance,開發、維護、整合專案網站，持續優化、解決問題,專科、大學、碩士,資訊管理相關、資訊工程相關,"['AJAX', 'HTML', 'JavaScript']","- 熟悉 JavaScript HTML DOM，了解 prototype 應用原理
- 熟悉 Ajax、Node.js、Vue.js 或 react.js
- 良好的 HTML、HTML5、CSS、CSS3 開發能力，能夠修改設計師切版內容
- 對響應佈局(RWD)有良好的理解 
- 熟悉 Git 協作流程 - 熟悉 CI / CD 及相關整合開發工具 
- 良好的溝通與獨立思考能力 

【加分項目】 
- Javascript Testing 經驗 (Mocha, Chai, Sinon, Selenium, Appium ...etc)
- 個人專案作品 
- 敏捷開發經驗 "
【智能資料庫整合專案】Javascript 前端(資深)工程師3位 及Team Leader 1位 (台北),昕力資訊股份有限公司,台北市信義區,"月薪40,000~60,000元",//www.104.com.tw/job/7m4sj?jobsource=jolist_b_relevance,"【工作內容會包含什麼？】
- 這個專案需要1位Team Leader及3~4位Javascript 前端工程師/ 資深工程師
- 我們會根據您的履歷經歷與描述/備註，跟您談上述相對應的專案角色
- 前端大量Javascript開發，包含資料轉換、異質資料拋轉、技術工具應用、Flow類型產品優化、數據資料管理等方向
- 金融/人壽產品應用服務相關專案
- 能立即到職者尤佳
- 面談時會與您進一步溝通客戶案與內容

【我們希望您具備的經驗/技能】
- 前端實務經驗1~3年以上，有團隊開發經驗加分
- 前端大量Javascript開發經驗尤佳


【我們期望您擁有的特質】
- 人際溝通能力：必須能夠與不同工作職務和不同特質的人相處融洽、與團隊合作無間
- 高度團隊意識：願意以團隊目標為優先，同時也尊重團隊夥伴有不同的意見
- 邏輯思辨能力：能夠快速分析每個執行方案的優缺點、可行的替代方案
- 自主學習能力：積極主動學習相關產業的domain know-how及工作上所需技能


【昕力資訊合作案說明】
1. 此職務由昕力內部專業顧問服務部進行招募，專門負責外部客戶技術合作專案，
會根據工程師人才的經驗與專業能力，媒合適合的客戶專案，進入客戶端開發軟體系統。
2. 錄取者皆是昕力資訊正職員工(長期，非定期契約)，適用內部福利考核調薪升遷等制度。

【注意事項】
如果團隊覺得有機會合作，想跟您更深入的交流，我們將會儘速與您聯繫
若不符合的面試者，將不另行通知，謝謝!",專科、大學、碩士,不拘,"['HTML', 'JavaScript', 'jQuery', 'CSS']","- 熟悉 JavaScript HTML DOM，了解 prototype 應用原理
- 熟悉 Ajax、Node.js、Vue.js 或 react.js
- 良好的 HTML、HTML5、CSS、CSS3 開發能力，能夠修改設計師切版內容
- 對響應佈局(RWD)有良好的理解 
- 熟悉 Git 協作流程 - 熟悉 CI / CD 及相關整合開發工具 
- 良好的溝通與獨立思考能力 

【加分項目】 
- Javascript Testing 經驗 (Mocha, Chai, Sinon, Selenium, Appium ...etc)
- 個人專案作品 
- 敏捷開發經驗 "
前端網頁工程師-T3,PMC_財團法人精密機械研究發展中心,台中市西屯區,"月薪34,000~50,000元",//www.104.com.tw/job/7fnjr?jobsource=jolist_b_relevance,"1.維護、設計、撰寫現有營運中平台網站，解決用戶使用上問題。
2.負責資料介接，相關API服務串接等工作，並將結果呈現於網頁/APP。",大學以上,資訊工程相關、電機電子工程相關、資訊管理相關,"['JavaScript', 'jQuery', 'Node.js']","1.工作技能：熟悉Vue前端架構，熟悉使用關聯式資料庫為佳，了解Nginx與Docker部屬維護佳
2.其他條件：有工作熱忱、善於溝通
3.碩博士尤佳"
T-【2022軟體技術人才招募】前端技術工程師_人才招募,緯創軟體股份有限公司,新北市汐止區,待遇面議,//www.104.com.tw/job/6pdst?jobsource=jolist_b_relevance,"【2年以上軟體相關經驗者，歡迎加入我們行列!】

【應徵條件】
1. HTML、JavaScript、CSS 設計網頁，提供更好的前端使用者體驗。
2. RWD (Responsive-Web-Design) 網站開發及各式版型模組化。
4. 任一前端框架:Angular/Vue/React
5. 整合Web API，協助進行平台界接及整合, 與後端工程師協同合作串接 RESTful API

【主要產業】
銀行/保險/證券/半導體/面板/電子/通訊業...等系統開發

【工作地點】
固定地點:包括台北市(內湖、南港、松山、信義等)、新北市(汐科)、新竹科學園區、台中(台中市/台中科學園區)、台南科學園區、高雄市等區域擇一安排

【薪資】
面議(依經驗與能力核薪)

緯創軟體是台灣唯一專注於全球交付的資訊服務上櫃公司。因應業績不斷成長，需要大量人才加入國際軟體開發團隊。

因專案眾多，將根據您產業經驗、技術程度、專長類別、與期待工作地點，於面試時詳談工作內容與機會，錄取後即為緯創軟體正職人員，歡迎有經驗者加入我們這個大家庭~

",專科以上,不拘,[],"1.工作技能：熟悉Vue前端架構，熟悉使用關聯式資料庫為佳，了解Nginx與Docker部屬維護佳
2.其他條件：有工作熱忱、善於溝通
3.碩博士尤佳"
空總臺灣當代文化實驗場-前端/後端工程師,財團法人臺灣生活美學基金會,台北市大安區,待遇面議,//www.104.com.tw/job/79v6r?jobsource=jolist_b_relevance,"1.協助會內官網、各展覽網站及其他系統維護。
2.協助各組網站功能以及系統效能優化協調溝通。
3.參與科技媒體實驗平台內相關前後端研發與共製計畫。
4.協助與執行年度專案相關技術協力。
5.會內基本行政工作協助。
6.其他技術協力工作。",專科以上,不拘,"['Linux', 'UNIX', 'Github', 'Git', 'C', 'PHP', 'Python', 'Ruby', 'MySQL', 'AWS', 'HTML', 'JavaScript', 'Web Master/Developer', 'jQuery', 'CSS', 'Sass', 'Node.js', 'ReactNative', 'ReactJS', 'AngularJS', 'VueJS', 'D3.js', 'Django', 'FTP', 'HTTP', 'Socket', 'TCP/IP', 'UDP']","1.熟悉JS且具備前端或後端相關專案經驗。
2.具有以下至少一種專業經驗：Vue.js 或React.js前端框架、php或node.js後端框架、串接API、AWS管理與操作、  Wordpress開發與管理等。
3.細心的開發習慣，熟悉Git 工作流程。
4.對資訊網路安全有基本原則認知。
5.有志於結合科技與藝術進行創新領域發展如未來視覺、網路藝術、WEB A/V/XR等。
6.具備良好協調溝通能力，組織整合經驗與團隊合作精神。
7.抗壓性強，具獨立執行事務與自主判斷能力。
8.具備基本美感能力、電腦文書處理，基礎設計軟體。
"
【台北】前端工程師 #RemoteWorking,集仕多股份有限公司,台北市信義區,"月薪38,000~50,000元",//www.104.com.tw/job/77k2o?jobsource=jolist_b_relevance,"【工作內容】
至客戶公司駐點開發(松菸文創，每周約3個下午)
前端 HTML5、CSS、Javascript 開發
RWD 網頁切版及mobile web design開發
提升網頁的介面質感與使用者體驗

【條件要求】
熟悉前端工具 HTML、CSS、Javascript
熟悉RWD開發及mobile web design
樂愛學習新技術並能運用於網站
態度積極，能完成自己負責的工作項目

【期待的經驗與特質】
1. Fast learner 喜歡接觸新事物、對技術保持好奇心，不排斥嘗試新技術
2. Team player 願意彼此溝通協調，重視團隊合作
3. Self achiever 對自我與工作品質有要求，每天都要更進步

【加分條件】
有新創公司經驗或對新創有熱情
熟悉UI/UX
有前端網頁開發經驗及作品
具備串接API經驗
具備資料庫與後端工程師開發經驗
熟悉Linux操作

【公司福利】

舒適辦公室及辦公椅

便利的交通地點：新竹辦公室-高鐵站旁 (走路2分鐘); 台北辦公室-JustCo 點石大樓 (捷運市政府站2號出口，走路2分鐘)

供應咖啡及茶包

尾牙及不定期聚餐",高中以上,不拘,"['Linux', 'AJAX', 'Python', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Sass', 'ReactNative', 'ReactJS', 'VueJS']","1.熟悉JS且具備前端或後端相關專案經驗。
2.具有以下至少一種專業經驗：Vue.js 或React.js前端框架、php或node.js後端框架、串接API、AWS管理與操作、  Wordpress開發與管理等。
3.細心的開發習慣，熟悉Git 工作流程。
4.對資訊網路安全有基本原則認知。
5.有志於結合科技與藝術進行創新領域發展如未來視覺、網路藝術、WEB A/V/XR等。
6.具備良好協調溝通能力，組織整合經驗與團隊合作精神。
7.抗壓性強，具獨立執行事務與自主判斷能力。
8.具備基本美感能力、電腦文書處理，基礎設計軟體。
"
川流數位集團-視覺設計前端程式設計實習人員,川流資訊股份有限公司,台中市西屯區,待遇面議,//www.104.com.tw/job/72fjc?jobsource=jolist_b_relevance,"本公司為專門客製化網頁設計之資訊公司，經營超過15年，設計超過5000家以上客戶網站作品，為本著培育台灣設計人才之理念，故開設本職務做市場測試，本職務為""無給制""無薪資、無勞健保, 因為非員工 ，而是實習，類似與學校合作的建教合作實習生，就是來我們公司實際參與真正業界網頁設計整套從客服到設計到售後服務之流程，並由目前線上第一線面對客戶之設計師來一對一(或一對多、小班制)師徒制教學，讓你學到比去電腦補習班更實際的技巧，更懂得貼近市場的最新技術！

歡迎有視覺設計底子.想學習前端技術的同學報名
※ 本公司保留錄取與否權利，入選者將會接受一~三個月的培訓課程
※ 培訓期間如有未正常缺課、未按規定完成指定進度、跟不上學習進度，本公司有權直接淘汰實習生，實習生不得異議
※ 應徵者需滿20歲
※ 培訓期滿，成績優越者可直接錄取成為正式員工
",高中以上,不拘,"['AJAX', 'PHP', 'Visual Studio', 'DHTML', 'CSS']","1.熟悉JS且具備前端或後端相關專案經驗。
2.具有以下至少一種專業經驗：Vue.js 或React.js前端框架、php或node.js後端框架、串接API、AWS管理與操作、  Wordpress開發與管理等。
3.細心的開發習慣，熟悉Git 工作流程。
4.對資訊網路安全有基本原則認知。
5.有志於結合科技與藝術進行創新領域發展如未來視覺、網路藝術、WEB A/V/XR等。
6.具備良好協調溝通能力，組織整合經驗與團隊合作精神。
7.抗壓性強，具獨立執行事務與自主判斷能力。
8.具備基本美感能力、電腦文書處理，基礎設計軟體。
"
