職缺,公司名稱,地址,薪資,連結,工作內容,工作經驗,科系要求,擅長工具,其他條件
Frontend Engineer / 前端工程師,新加坡商耐思人工智能有限公司台灣分公司,台北市內湖區,待遇面議,//www.104.com.tw/job/70e19?jobsource=jolist_d_relevance,"✪設計優質，能夠測試，以及容易編讀的程式程式
✪設計規格和營業的可行性以及質量保證程序程序
✪處理難題，調試升級升級系統以及維護軟體的功能

✪ Programming well-designed, testable, efficient and readable code
✪ Produce specifications and determine operational feasibility, along with quality assurance procedures
✪ Troubleshoot, debug, upgrade existing systems and maintain software functionality",大學以上,不拘,"['JavaScript', 'CSS', 'ReactJS']","★ 設計交互式應用程序的經驗
★ 熟悉 JavaScript / ES6 特性及語法，懂得善用 React.JS框架,  應用websocket的經驗。
★ 熟悉各瀏覽器的特性與限制，懂得跨瀏覽器的解決方案。
★ 熟悉掌握關係數據庫，SQL
★ 對 C# 的經驗為佳

★ Experience in designing interactive applications
★ Familiar with JavaScript / ES6 features and syntax, know how to use React.js frameworks, experience using websocket
★ Familiar with the features and limitations of each browser, understand the cross-browser solution
★ Excellent knowledge of relational databases, SQL
★ Experience in C# is a bonus"
研發部-後端工程師,宇辰系統科技股份有限公司,新竹市,"月薪32,000~50,000元",//www.104.com.tw/job/7czx4?jobsource=jolist_d_relevance,"與SA/SD Designers及前端工程師協作開發Web系統

1. ASP.NET Webform/MVC開發(C#)
2. 資料庫設計及操作能力(MS-SQL)
3. 開發文件撰寫
4. 網站架站
5. 後端新技術開發與導入",大學以上,不拘,"['ASP.NET', 'C#', 'MS SQL']","技術要求：
1. ASP.NET C#功能開發
2. MS-SQL T-SQL開發
3. 網站架站設定
4. WebAPI API運用

加分：
1. Git專案管理
2. 了解前端開發基本概念
3. 圖資處裡邏輯
4. 有手機/平板的 Web 開發經驗
5. 具備系統分析及規劃能力(SA/SD)
6. 能夠團隊合作、並能負責完成所分配開發工作
"
AI 機器學習工程師,艾得基客行銷顧問股份有限公司,台北市大安區,待遇面議,//www.104.com.tw/job/7nqtj?jobsource=jolist_d_relevance,"《關於艾得基客》
adGeek艾得基客是一家專注於網路廣告優化及行銷整合的互聯網公司。目前我們團隊處於高速開發產品的時間，產品的功能相當多，可以玩與嘗試的東西很多，資料面的部分也相當多元，包含CRM/DMP及各種廣告數據。此外，團隊中也有不同領域的夥伴可以一同學習與分享，包含AI, 大數據，API平台等。

《你的工作包含什麼項目呢？》
1. 利用機器學習/深度學習技術，建立AI模型及預測系統
2. 建立模型的生命週期及維護(MLOps)
3. 根據公司產品需要不斷提高產品用戶體驗和更好的實現產品規劃目標
4. 根據技術部門要求完成技術研究工作，並輸出研究成果和推動成果實作。

《作我們的夥伴需要有什麼人格特質及專業能力呢？》
<專業能力>
1.大學以上學歷，1年以上(含)的Python相關經驗
2.熟悉Python相關套件(Numpy, Pandas, Scikit-Learn, SciPy, Matplotlib)
3.熟悉至少一種深度學習框架(TensorFlow/Caffe/Pytorch/Keras)
4.熟悉 SQL 與資料庫觀念，至少一種關聯式資料庫(MySQL/MariaDB/Percona/Oracle/SQL Server等)的開發經驗；熟悉至少一種NoSQL資料庫者優先(MongoDB/Cassandra/Dynamal)

<加分條件>
1.擁有顧客偏好分析及客製化商品推薦相關經驗者佳
2.有ETL經驗者佳 (kafka/RabbitMQ/SPARK/Apache Storm/Apache Kylin/Apache Nifi/Hadooop/Druid/Elastic Search/Flume/Fluentd/logstash)
3.使用過AWS/GCP經驗者佳
4.喜愛分享、討論與學習新技術、有獨立 survey 串接 API 的能力",大學以上,數學及電算機科學學科類、資訊管理相關,"['Python', 'MySQL']","具備大數據與機器學習相關經驗者佳
持有「數位人才探索計畫」相關證照申請者有優先面試機會 （數位廣告課程，詳情請洽數位人才探索計畫網站）
持有「數位人才探索計畫」相關證照申請者有優先面試機會 （機器學習課程，詳情請洽數位人才探索計畫網站）"
資訊工程師/資深工程師,有成精密股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/7ijqy?jobsource=jolist_d_relevance,"1. 負責電子表單簽核系統及相關應用系統開發與維護。
2. 報表開發與維護。
3. 異常問題處理。",大學、碩士,資訊工程相關、資訊管理相關,"['ASP.NET', 'C#', 'Visual Basic', 'Visual Studio', 'MS SQL', 'Oracle', 'HTML', 'JavaScript']"," 1. 熟悉Visual Studio、ASP.NET C#、VB軟體開發。 
2. 熟悉MS-SQL、ORACLE 資料庫語法。
3. 熟悉JavaScript 及HTML網頁技術應用。
4. 具企業流程概念。
 "
軟體開發工程師 Software Engineer,星擊科技股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/7dx4z?jobsource=jolist_d_relevance,"1. 整合企業軟體產品與IOT平台
2. 依據客戶及商業的需求，開發並維護高效能、高安全性、使用者易用的應用程式
3. 整合網站應用程式至資料庫導向或 API 導向的後台系統
4. 專案開發與維護工作
5. 系統功能分析與設計
6. 依據需求規格、系統設計文件進行程式開發、系統測試、測試報告文件撰寫等工作

7. 熟悉 .Net (Core, 5.0, 6.0) C#
8. 熟悉ASP.NET (C#)、MVC、jQuery與基本資料庫(Oracle、MSSQL)語法
9. 具備製造業相關系統開發經驗者佳


",大學以上,數學及電算機科學學科類、資訊管理相關,"['ASP.NET', 'C#', 'MS SQL', 'Oracle', 'jQuery']","具備 RESTFul or WebService 經驗 ・熟悉物件導向、設計模式
"
助理PHP後端程式設計師/PHP工程師 /台南,可思科技股份有限公司,台南市東區,"月薪25,250~30,000元",//www.104.com.tw/job/72nlb?jobsource=jolist_d_relevance,"目前我們業績持續成長，需要會PHP的後端工程師加入！

【要做的事】
1. 串接已有之PHP程式

【必須具備】
1. 對後端有熱忱的心
2. 研究能力


【如果有這些更好！！】
◆有版本管理經驗（Git）
◆理解MVC
◆了解Json/API開設與串接
◆主修資訊工程相關專業科系尤佳

",專科、大學、碩士,資訊管理相關、資訊工程相關,"['PHP', 'MySQL']","可思科技專精於網站/APP/系統開發，也提供SEO搜尋引擎優化服務，是一家技術底的公司，負責人由技術人員出身。輕鬆新創的工作風格，但絕對重視作品品質，最大願望是團隊夥伴們都能愉快的工作、用力的生活。

我們注重您的人格特質，希望有良好的自制能力。技術能力都可以培養，但是人格特質無法改變，能配合團隊一起前進的，一定是我們的首選！

https://www.codepulse.com.tw/"
.NET開發工程師,趣遊科技有限公司,台北市內湖區,待遇面議,//www.104.com.tw/job/62dga?jobsource=jolist_d_relevance,"1.	平台會員功能設計開發
2.	平台系統各項功能設計開發
3.	第三方遊戲串接
4.	後端API設計開發
5.	後台系統設計開發
6.     直播產品設計開發
7.     產品研發
",專科、大學、碩士,資訊管理相關、資訊工程相關,"['Git', 'ASP.NET', 'C#', 'MS SQL', 'HTML', 'JavaScript', 'jQuery', 'CSS', 'Socket']","1.熟悉.NET solution 擅長使用語言為C#, 瞭解.net 物件及資料結構特性. 
2.熟悉ASP.NET MVC, Web API 
3.熟悉HTML5、CSS3、JavaScript ES5/ES6、jQuery技術並熟練各種調試工具 
4.瀏覽器兼容性版面調整經驗（IE、FireFox、Chrome、Safari） 
5.基礎T-SQL語法, 使用過Stored Procedure 
6.會使用Git版本控管

☀️加分項目☀️
1.	有電商網站、會員系統、交易系統任一開發經驗佳
2.	有規畫設計開發WEB API、RESTful API者佳
3.     有開發過WINDOWS服務者佳
4.     有開發直播相關經驗者佳
"
軟體設計資深工程師(Windows Desktop App)_技術發展處(桃三),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,桃園市桃園區,待遇面議,//www.104.com.tw/job/75vli?jobsource=jolist_d_relevance,"工作內容：
- 設計、開發、維護工業自動化整合應用軟體
- 軟體系統架構設計與模組化功能開發
- 與團隊討論技術可行性及實作方式
- 研究新技術並導入開發專案
- 撰寫設計文件


工作技能：
- 具 C#/C++/Java 開發經驗
- 熟悉 Windows GUI 開發(C# WinForms/WPF)
- 具物件導向、Design Pattern 開發經驗
- 具版本控管經驗(Git/SVN)
- 具單元測試經驗 ",碩士,資訊工程相關、電機電子工程相關、數理統計相關,"['C#', 'C++', 'Java']"," - 具大型架構軟體開發經驗佳
- 具 UI 自動化測試經驗佳
- 具 Agile 開發經驗佳
- 具程式相關比賽經驗或 side project 佳 
 "
BIOS工程師,賀毅科技股份有限公司,新北市汐止區,"月薪75,000元以上",//www.104.com.tw/job/4biqz?jobsource=jolist_d_relevance,UEFI BIOS development ,專科、大學、碩士,不拘,[],熟AMI or Phoenix architecture尤佳
Java後端工程師,萬達資訊服務有限公司,台北市大同區,待遇面議,//www.104.com.tw/job/7m79z?jobsource=jolist_d_relevance,"從後端開發到Devops
從實體機部署到上Google Cloud Platform
歡迎對技術有熱誠加入我們的行列！

你的工作會先處理下列的事情：
1. 負責系統API開發與維護
2. 參與系統需求分析和框架設計 
3. 持續系統性能與邏輯

這些可以進來再學，當然你會了更好:
1. 熟悉 SpringBoot / SpringCloud 
2. 熟悉 MySQL
3. 熟悉 Git 作為版控工具
4. 熟悉 CI/CD流程
5. 略懂 Google Cloud Platform",大學以上,不拘,"['Linux', 'Github', 'Java', 'MySQL']","- 熱情、活潑。我們重視夥伴的樂觀特質
- 負責任並有良好的溝通能力與團隊合作能力。 

其他加分條件： 
1. 接過第三方支付API
2. 略懂Linux系統終端機指令
3. 懂 OOP / Design Pattern 觀念具有良好的程式碼撰寫習慣 
4. 了解如何撰寫高效能、高擴充及高可維護性的程式 "
軟硬體開發/設計工程師,達擎股份有限公司,新竹市,待遇面議,//www.104.com.tw/job/78czr?jobsource=jolist_d_relevance,"1. 整機軟硬體設計
2. 整機開箱測試",大學、碩士,電機電子工程相關,[],"1. 有整機軟硬體相關設計經驗
2. 對系統板、I/O設計控制及影像聲音有相關經驗
3. 對各式 3C產品應用有興趣
2022新鮮人招募職務"
初階金融軟體工程師,萬事宜股份有限公司,台北市信義區,"月薪30,000~40,000元",//www.104.com.tw/job/5toco?jobsource=jolist_d_relevance,"1.對銀行金融軟體開發有興趣
2.良好溝通能力 
3.工作細心、有耐心、自學能力高能獨立作業",專科以上,商業及管理學科類、數學及電算機科學學科類,"['C', 'C++', 'Java']","1. 有整機軟硬體相關設計經驗
2. 對系統板、I/O設計控制及影像聲音有相關經驗
3. 對各式 3C產品應用有興趣
2022新鮮人招募職務"
網頁前端工程師,茁思科技股份有限公司,新北市板橋區,"月薪36,000~48,000元",//www.104.com.tw/job/7mwqg?jobsource=jolist_d_relevance,"此職務為茁思科技公司之兄弟公司配方科技招聘人才
本公司大多承接政府系統程式開發專案
辦公室同為茁思科技之地址

必要條件
- 網頁前端開發，獨立完成後台操作系統設計切版工作
- 與後端 API 串接
- 使用者體驗與 RWD 優化
- 會使用 Adobe 相關軟體
- 請附上作品集

加分條件
- 熟悉 Vue.js
- 熟悉 Vuex
- 熟悉 Node.js
- 可自行學習各式前端套件、框架
- 有使用過 Google Street View為環景基底製作網頁或曾經使用過雲端環景軟體(GoThu、Walkinto、Tourmake)等... ",專科、大學,不拘,[],"
"
Java網頁工程師,日晷科技有限公司,新北市淡水區,"月薪36,000~66,000元",//www.104.com.tw/job/7nl0u?jobsource=jolist_d_relevance,"•需具備技能：
1. 須具備 Html, CSS, Javascript, jQuery 及 Java 程式開發技術相關經驗。
2. 具 MS SQL/ PostgreSQL 使用開發經驗；熟悉 SQL 語法佳。
3. 具備良好溝通及學習全新技術能力，並能與團隊成員搭配合作。
4. 熟悉 React 或 Vue 前端框架及 spring boot 或 spring MVC 架構佳。
5. 熟悉 RESTFul/ WebService 開發佳。
6. 相關技術經驗 1 ~ 12 年。

•主要工作項目
1. 開發及測試網頁應用程式。
2. 產險網路投保及週邊系統程式開發、測試及維護。 
3. 協助網頁軟體之開發、測試與修改。 
4. 協助製作網頁程式之需求、測試、訓練文件。   

•加分條件
✔︎心思細膩
✔︎具獨力開發能力及經驗
✔︎善於溝通協調、團隊合作
✔︎具備問題分析與解決能力
",專科以上,不拘,"['Java', 'MS SQL', 'PostgreSQL', 'HTML', 'J2EE', 'JavaScript', 'jQuery', 'Node.js', 'ReactJS', 'AngularJS', 'VueJS']","
"
軟體品質驗證工程師_網路基礎事業部(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區,待遇面議,//www.104.com.tw/job/7bqxs?jobsource=jolist_d_relevance,"<職務說明>
負責測試公司開發的網絡設備, 並參與產品研發階段軟體品質驗證的各個方面工作.
包括測試計劃開發、測試環境設置、測試執行、分析和報告軟件缺陷、故障排除、產品性能測試和相容性測試

<擅長工具>
Microsoft Word, Excel, Outlook, PowerPoint 
IxChariot, IxAutomate, IxLoad, IxVeriwave, IxExplorer, IxNetwork
Wireshark, Omnipeek, CDRouter

<工作技能>
1. Design test cases which fully cover customer's requirements.
2. Execute functional, performance and IOT tests.
3. Create test reports and identify defects.
4. Build, maintain and improve test environment.
5. Collaboratively work with R&D teams with good communication skills.
6. Develop automation test tools.
",大學、碩士,電機電子工程相關、資訊工程相關、資訊管理相關,[],"電子製造業2年以上韌體QA或IT網路系統管理經驗
能主動學習且注重細節，並對網路技術有高度熱忱"
Backend Engineer後端工程師,艾普特媒體有限公司,台北市中山區,待遇面議,//www.104.com.tw/job/5bwie?jobsource=jolist_d_relevance,"職務內容：

1) 後端功能、 API 開發與維護、效能優化
2) 後端系統分析、設計以及程式撰寫
3) 後端相關知識技術之研究與應用
4) 與團隊成員協同合作，最佳化資料傳遞與資料處理

基本條件 :

1) 使用 Laravel + MySQL, MongoDB, Redis 規劃開發 Web 相關應用程式
2) GIT 版本控制基本認知
3) RESTful API 開發基本認知
4) Job/Queue 排程管理基本認知
5) Docker 容器技術基本認知
6) Unix-like 操作指令基本認知

加分條件 :

1) 熟悉數位廣告相關模式開發
2) 熟悉第三方金/物流串接開發
",大學,不拘,"['Linux', 'Git', 'PHP', 'MySQL', 'HTML', 'JavaScript']","【公司福利】 
* 年終獎金 
* 端午節、中秋節禮盒
* 週休二日 
* 享勞健保 
* 按月提撥6%勞工退休金 
* 辦公室提供飲料及點心供同仁享用 "
【內科新創公司 / 薪優福利佳!!】 運維工程師(歡迎相關科系應屆畢業生),立榛有限公司,台北市內湖區,"月薪35,000~100,000元",//www.104.com.tw/job/7k0zv?jobsource=jolist_d_relevance,"若您有運維工程師相關的經歷
或是自我進修相關產業，卻沒地方一展長才
我們找的就是你 ! 
公司提供豐富的在職訓練，不怕你來學 ! !

——————————————————————————————————
【初階運維助理工程師】 無經驗可 / 歡迎應屆畢業生 ! !

-伺服器日常監控維護
-與一線客服及開發人員溝通，理解並定位問題
-建立知識庫文件
-主管交辦事項

-月薪28,000起
(依能力可做彈性調整)

-上班時間(輪班制)
日班 09:00-18:00
晚班 17:00-02:00 (另有每日津貼200)
六日排班時間：09:00-18:00 (18:00-24:00 on call 若無急事則無需處理)

-排休 (當月見紅的天數 )

-有以下能力者加分：domain解析排查、linux基礎指令、nginx安裝配置、php安裝配置、理解TCP / UDP port功能
——————————————————————————————————
【運維中高階工程師】須有相關經驗3年以上

-熟悉linux、shell (有python撰寫腳本加分! !)
-熟悉web sever軟體安裝配置 nginx、mysql、php、redis、Memcached等
-熟悉git專案操作及流程 (例如：操作指令及衝突理解)
-熟悉log server相關工具 (例如：graylog、EFK)
-ci/cd建置及撰寫ci/cd部署腳本經驗
-監控告警建置及部署經驗 (例如：zabbix監控及telegram通知訊息)
-雲服務配置經驗 (例如:AWS、GCP、阿里雲)
-擁有獨立作業及主動協作能力
-理解需求及問題，與部門使用一般用語溝通
-有工單系統及文本撰寫經驗

-月薪45,000起
(若能力符合公司需求，面談時可調高至80,000以上至100,000不等)

-上班時間(固定日班)
日班 10:00-19:00 (其他時間保持on call)

-排休 (當月見紅的天數 )

-擅長Linux、Shell、Github、Jenkins、Git、Python、MySQL
——————————————————————————————————
【PHP中高階工程師】須有相關經驗3年以上

-熟悉php、JS、CSS
-熟悉git flow操作流程 (合併、解衝突、合併先後順序、基本指令)
-熟悉Linux基本軟體操作 (ngin、mysql、php、redis、Memcached) 
-能夠獨立作業
-熟悉以swoole為底層之php相關框架 (swoft、hyperf)
-針對高併發數據處理，以不改變mysql資料庫使用範園下，能夠優化處理
-若有需求及問題，能夠針對不懂代碼的夥伴，用非專業的白話語言做明確的溝通

-月薪35,000起
(若能力符合公司需求，面談時可調高至80,000以上至100,000不等)

上班時間(固定日班)
日班 10:00-19:00

-周休二日

-擅長Linux、PHP、MySQL、JavaScript、CSS
——————————————————————————————————
",不拘,其他數學及電算機科學相關、資訊工程相關、資訊管理相關,"['Linux', 'Shell', 'Github', 'Jenkins', 'Git', 'PHP', 'Python', 'MySQL', 'HTML', 'JavaScript', 'CSS', 'TCP/IP']","【公司福利】 
* 年終獎金 
* 端午節、中秋節禮盒
* 週休二日 
* 享勞健保 
* 按月提撥6%勞工退休金 
* 辦公室提供飲料及點心供同仁享用 "
App開發工程師,大成不銹鋼工業股份有限公司,台南市仁德區,待遇面議,//www.104.com.tw/job/7fya6?jobsource=jolist_d_relevance,"1. 負責軟體分析、軟體設計及程式撰寫。
2. 主要開發Android App程式，{Android/IOS} 雙平台App程式開發。
3. 樂於與使用者溝通，我們期望您能參與討論來完成使用者需求。
4. 熟Java或Kotlin、C#.Net、Flutter&Dart佳，不熟悉者須具備學習熱忱。",大學,不拘,"['Android', 'iOS', 'C#', 'Java', 'SWIFT', 'Kotlin', 'MS SQL', 'HTML', 'JavaScript', 'jQuery']","【公司福利】 
* 年終獎金 
* 端午節、中秋節禮盒
* 週休二日 
* 享勞健保 
* 按月提撥6%勞工退休金 
* 辦公室提供飲料及點心供同仁享用 "
Java工程師（政府專案）,宏益科技服務股份有限公司,新北市板橋區,待遇面議,//www.104.com.tw/job/7ke1s?jobsource=jolist_d_relevance,"1. 有 2 年以上 Java 開發經驗。

2. 熟悉 Spring 技術，具有 Spring boot、Spring MVC 經驗加分。

3. 熟悉 SQL 語法，具有 Oracle／DB2／MS SQL經驗加。

4. 熟悉 Web 網頁程式（含 Html、CSS、JavaScript）。

5. JavaScript 需﻿熟悉 jQuery 技術，﻿具有 react／angular／vue 經驗加分。

6. 熟悉 Eclipse／Maven／Git 工具。

7. 擁有好的溝通能力，邏輯思緒清晰，並具獨立運作能力。",不拘,不拘,"['Java', 'Spring', 'HTML', 'JavaScript', 'CSS']","【公司福利】 
* 年終獎金 
* 端午節、中秋節禮盒
* 週休二日 
* 享勞健保 
* 按月提撥6%勞工退休金 
* 辦公室提供飲料及點心供同仁享用 "
軟體工程師(ATE),久元電子股份有限公司,新竹市,"月薪36,000~65,000元",//www.104.com.tw/job/6oemg?jobsource=jolist_d_relevance,"1.ATE測試設備系統開發
2.測試平台轉換工具
3.各種客製化功能


【薪資說明】
依照學經歷及技能核薪，上限可再調整",大學、碩士,資訊工程相關、電機電子工程相關,"['C', 'C#', 'C++']","【公司福利】 
* 年終獎金 
* 端午節、中秋節禮盒
* 週休二日 
* 享勞健保 
* 按月提撥6%勞工退休金 
* 辦公室提供飲料及點心供同仁享用 "
嵌入式系统軟體研發工程師 (driver/firmware),新加坡商泉影科技股份有限公司台灣分公司,台北市內湖區,待遇面議,//www.104.com.tw/job/7ivpi?jobsource=jolist_d_relevance,"▋ 技能條件
1. 4+ years driver developing experience
2. Excellent C programming skill
3. 熟悉cross compiler, 具備嵌入式系統開發經驗
4. 熟悉PCIe, I2C, SPI, M.2等常用硬體傳輸介面, 具備driver開發經驗
5. 熟悉Linux kernel 及Device Driver
6. 具備工廠大量生產經驗, 熟悉生產流程者佳

▋ 職務說明
負責開發4K/8K影音相關產品，包含軟韌體系統整合、Device Driver、SDK Library設計開發與硬體功能驗證，可能有機會與硬體團隊或工廠生產單位合作，觀迎溝通能力良好，個性主動積極的夥伴加入我們。
",大學以上,電機電子工程相關、資訊工程相關,"['Linux', 'C', 'C++', 'Firmware']","【公司福利】 
* 年終獎金 
* 端午節、中秋節禮盒
* 週休二日 
* 享勞健保 
* 按月提撥6%勞工退休金 
* 辦公室提供飲料及點心供同仁享用 "
【A】電腦視覺與機器學習演算法工程師,富智捷股份有限公司,新北市土城區,待遇面議,//www.104.com.tw/job/7h45s?jobsource=jolist_d_relevance,"電腦視覺與傳感器感知是無論在自駕車、SLAM、手機、物聯網等熱門應用領域的基礎，本職務主要負責開發視覺與各種傳感器核心演算法，基於電腦視覺、環境感知、機器學習、計算攝影學等核心技術，應用於車用以及各種終端產品。

1.核心智能演算法開發。
2.針對目標商用平台進行演算法／模型優化。
3.支持自駕車、新能源車智能產品開發。 ",大學以上,電機電子工程相關、資訊工程相關,"['C', 'C++', 'Java', 'Python']"," 1.具備資訊工程領域基礎知識
2.熟悉至少一種下列程式語言：C, C++, Java, Python
3.熟悉至少一種下列核心技術領域：電腦視覺、機器學習、3D視覺、電腦圖學、計算攝影學、傳感器感知並具備相關研究論文或專案運用經驗
優先錄用：
1.熟悉深度學習理論與 TensorFlow, PyTorch, Caffe 等開發框架者
2.了解如何利用 OpenCV, OpenCL, OpenGL 等專業工具庫進行開發者
3.熟悉 Windows, Linux, Android, Android Automotive, QNX 等作業系統架構者
4.熟悉AR / VR / MR之核心技術與應用者 "
【研發替代役】演算法工程師( Algorithm Engineer),為昇科科技股份有限公司,新竹縣竹北市,待遇面議,//www.104.com.tw/job/6yuhv?jobsource=jolist_d_relevance,"1.微/毫米波雷達控制及偵測演算法分析設計
(Micro/mm- wave radar algorithm design)
2.研究與開發影像處理演算法(物件追蹤、物件偵測、特徵物辨識)
(Image processing algorithm)
3.使用Visual studio或Matlab開發程式
(Programming on Visual studio or Matlab)
4.演算法在Windows及Linux OS 環境間的porting及功能/效能驗證
(Algorithm porting and function testing on Windows or Linus)
5.軟體架構規劃與程式最佳化
(System architecture development and optimization)
6.軟體設計開發與系統整合測試
(Algorithm development and testing)
7.客戶需求發展對應
(Customer correspondence management)
8.部門主管交辦事務
(Supervisor correspondence management)",大學以上,資訊工程相關、電機電子工程相關,"['C', 'Matlab']","1.亦歡迎非相關產業加入
2.資訊工程相關(IE/EE background)
"
[台北] 感測器融合工程師 Junior Sensor Fusion Engineer,"Linker Vision Co., Ltd._鑫蘊林科股份有限公司",台北市大安區,"月薪50,000~100,000元",//www.104.com.tw/job/7l9rm?jobsource=jolist_d_relevance,"Linker Networks 是一間創立於波士頓的美國創新公司，專注於開發自駕、工安以及公衛醫療領域的AI平台。成立於2013年，由一群對於人工智慧發展充滿熱誠的年輕人組成，我們擁有開放的組織文化以及敏捷的開發團隊，若你也想要一同和我們開創人工智慧的新時代，加入Linker絕對是你的最佳選擇。

▋What's it like to be a Linker?
You will be working with a talented team to build a promising computer vision AI development platform. You will learn from our global clients their pain points and create solutions for them. You'll see how we managed to process tremendous real-world data to build computer vision models and applications for maximal impact. You will have a unique chance here to grow your desired career.

▋We’re looking for a Machine Learning Engineer to help us deploy highly efficient and robust machine learning models and build the most intelligent software stack for our computer vision-related applications

▋What you will do:
▸ Responsible for dealing with the sensor fusion algorithm for our ADAS/Self-driving/Robotics products.
▸ Design and implement the algorithm to measure calibartion/transform matrix between sensors (e.g. images, lidars, radar, imu).
▸ Co-work with ML engineer to build the entire ML inference pipeline (e.g. calibration, 2d/3d object detection, sensor fusion, kalman filter, ...)


▋What Skill/Experience you must have:
▸ C++
▸ Python
▸ Knowledge of Camera/Lidar/Radar, kalman filter



▋Our Values
❮Adaptive❯
We do our best to plan, but we also understand that keeping up with changes is challenging. Therefore, managing chaos is significant, particularly when growing a business.
❮Agile❯
Hacker spirit is within everyone's blood, not just engineers. We always find ways to unblock obstacles, make things work, and hold ourselves accountable for the result.
❮Teamwork❯
One man alone may have blind spots. That's why we need to team up and rely on each other.

▋面試流程(通過後進入下一階段且皆為遠端面試)
Stage 1. HackerRank Coding Test (1h)
Stage 2. RD Manager (1h)
Stage 3. CTO (1h)
Stage 4. CEO (40mins-1h) ",大學以上,資訊工程相關、應用數學相關、其他數學及電算機科學相關,"['Linux', 'C++', 'Python']","1.亦歡迎非相關產業加入
2.資訊工程相關(IE/EE background)
"
前端工程師 (Front-end Developer),太奇雲端股份有限公司,台北市大安區,待遇面議,//www.104.com.tw/job/7fyy6?jobsource=jolist_d_relevance,"開發前端互動網頁，具備RWD網站開發能力，解決跨瀏覽器相容性與效能的問題。具備自我學習、設計熱忱及良好溝通能力，擁有解決問題的能力，可以獨立作業，建置前端開發環境，對於創新與創造更好使用者體驗，有高度熱誠與興趣者。

1) 熟悉JavaScript、HTML5、CSS3、jQuery、Vue等前端網頁技術。
2) 熟悉RESTful API，使用JSON、XML等資料交換格式。
3) 熟悉Vuex/Vuetify/Vuetify Material DashBoard開發相關經驗。
4) 瞭解Linux、Docker開發經驗尤佳。
5) 瞭解MongoDB、MySQL、PostgreSQL開發經驗尤佳。
6) 瞭解Electron.js、Node.js開發經驗尤佳。
7) 瞭解Python Web Framework (Flask、Django) 尤佳。
",大學、碩士,不拘,"['HTML', 'JavaScript', 'Web Master/Developer', 'XML', 'jQuery']","1.亦歡迎非相關產業加入
2.資訊工程相關(IE/EE background)
"
Garmin Asia汽車事業群_軟體工程師(車載產品)_汐止_U-TOWN,GARMIN_台灣國際航電股份有限公司,新北市汐止區,待遇面議,//www.104.com.tw/job/7lwsj?jobsource=jolist_d_relevance,"Automotive electronics has become a global trend in the technology field. Being one of the leaders in the field, Garmin aims to become a superior supplier for international Automotive manufacturers with various products.


We are looking for experienced software engineers to design and develop navigation systems and infotainment systems for global/local car makers or aftermarket infotainment systems makers. You will work with Garmin colleges around the world and we welcome you to join the team.

Responsibilities:
1. Automotive software development of navigation systems and infotainment systems.
* Design and implement new features.
* Functional and platform-wide customizations.
2. Deliver quality software to auto makers or tier 1 vendors.
* Develop efficient testing mechanism.
* Trouble shooting: Quick response to identify and solve problems.
3. Conduct Garmin software engineering methods.
* Garmin AutoOEM product development process.
* Design and code review.
* Version control.
* Issue tracking.
* Knowledge sharing.

Requirements:
1. Master of Science degree in Computer Science, Computer Engineering, or Electrical Engineering, or equivalent education background.
2. Familiar with C/C++/Java/OOP programming.
3. Knowledge of data structure / algorithms / operating systems.
4. Analytical and problem solving skills.
5. Good communication and teamwork ability.
6. Fluent English oral and written skill.
7. Be able to prioritize tasks to complete work in a timely manner
8. Passion for product and quality.
9. TOEIC 700+
",碩士以上,工程學科類、資訊工程相關,"['OOP', 'C', 'C++', 'Java']","Preferred Requirements:
1. Experience on Android/Linux platforms.
2. Experience on automotive software development.
3. Experience on infotainment system development.
4. Familiar with modern navigation technologies.
5. Japanese language skill."
資訊工程師,佳勝科技股份有限公司,桃園市觀音區,待遇面議,//www.104.com.tw/job/6igy5?jobsource=jolist_d_relevance,"　 ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯
　【6/30前入職】配合政府專案提供久任獎金！

任職滿２個月，領１萬；任職滿４個月，再領１萬。

　　　　　把握時機，為自己加薪
　 ¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯¯

- 應用系統分析、設計、開發與維護(熟悉C#.NET)。 
- 熟悉Web(JavaScript、jQuery、AJAX)應用程式撰寫實務。 
- 具有MVC架構、物件導向設計實務經驗尤佳。 
- 具備MS SQL、Oracle資料庫程式設計與SQL語法。
- 工作態度積極、負責、抗壓性強，具溝通協調能力。 
- 使用單位之系統操作訓練及線上服務。 
- 完成主管交辦事項。
- 無經驗願意學習",大學、碩士,資訊工程相關、資訊管理相關,[],"Preferred Requirements:
1. Experience on Android/Linux platforms.
2. Experience on automotive software development.
3. Experience on infotainment system development.
4. Familiar with modern navigation technologies.
5. Japanese language skill."
